text,video_url,start_time_seconds,speaker
因為你不太會覺知自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,101.28,老师
因為你還沒有習慣於去訓練去覺知自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,104.34,老师
大部分的時候你都是沉浸在念頭的世界中,https://www.youtube.com/watch?v=TJKaVLjcH9Q,107.39,老师
你就是想了之後然後你沉浸在念頭世界之中,https://www.youtube.com/watch?v=TJKaVLjcH9Q,110.58,老师
要想進步的話就多多訓練覺知自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,113.91,老师
覺知 它不是思維也不是緊盯,https://www.youtube.com/watch?v=TJKaVLjcH9Q,116.91,老师
也不是專注,https://www.youtube.com/watch?v=TJKaVLjcH9Q,119.06,老师
這個,https://www.youtube.com/watch?v=TJKaVLjcH9Q,121.22,老师
覺知自己的敵人呢,https://www.youtube.com/watch?v=TJKaVLjcH9Q,122.47,老师
也就是迷失在念頭的世界之中,https://www.youtube.com/watch?v=TJKaVLjcH9Q,124.31,老师
還有緊盯專注,https://www.youtube.com/watch?v=TJKaVLjcH9Q,127.03,老师
因此從現在開始訓練覺知自己這樣子,https://www.youtube.com/watch?v=TJKaVLjcH9Q,130.54,老师
比如說點頭一下試一試,https://www.youtube.com/watch?v=TJKaVLjcH9Q,134.15,老师
點頭 您點一下頭,https://www.youtube.com/watch?v=TJKaVLjcH9Q,136.43,老师
然後不斷去覺知自己說有某個東西在動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,138.26,老师
觀察到嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,144.66,老师
這樣子當有這樣的感覺的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,145.38,老师
這個感覺它不是思維,https://www.youtube.com/watch?v=TJKaVLjcH9Q,147.99,老师
對嗎 而且也不是緊盯,https://www.youtube.com/watch?v=TJKaVLjcH9Q,149.94,老师
來然後這個把手 把手伸上來,https://www.youtube.com/watch?v=TJKaVLjcH9Q,153.03,老师
這樣子然後放到旁邊,https://www.youtube.com/watch?v=TJKaVLjcH9Q,156.91,老师
然後放到後面去,https://www.youtube.com/watch?v=TJKaVLjcH9Q,158.54,老师
背手然後這樣子伸掌 伸掌合掌,https://www.youtube.com/watch?v=TJKaVLjcH9Q,160.1,老师
不斷在後面,https://www.youtube.com/watch?v=TJKaVLjcH9Q,163.99,老师
就這樣子不斷地在你的背後,https://www.youtube.com/watch?v=TJKaVLjcH9Q,168.38,老师
這樣子伸掌放掌伸掌放掌,https://www.youtube.com/watch?v=TJKaVLjcH9Q,171.28,老师
這樣不斷地,https://www.youtube.com/watch?v=TJKaVLjcH9Q,174.31,老师
伸掌合掌做下去,https://www.youtube.com/watch?v=TJKaVLjcH9Q,175.94,老师
觀察到嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,182.43,老师
當動的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,183.54,老师
然後感覺到身體動的時候你就會比較清爽一點,https://www.youtube.com/watch?v=TJKaVLjcH9Q,184.71,老师
你能看得出來嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,188.59,老师
這樣子叫做訓練覺知,https://www.youtube.com/watch?v=TJKaVLjcH9Q,190.75,老师
這樣子它不是透過聽而得來的,https://www.youtube.com/watch?v=TJKaVLjcH9Q,193.99,老师
它是透過不斷地訓練去覺知才可以的,https://www.youtube.com/watch?v=TJKaVLjcH9Q,197.54,老师
因此每天呀,https://www.youtube.com/watch?v=TJKaVLjcH9Q,201.03,老师
就不斷地訓練覺知自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,202.5,老师
一定要思維,https://www.youtube.com/watch?v=TJKaVLjcH9Q,204.5,老师
工作的時候就去想,https://www.youtube.com/watch?v=TJKaVLjcH9Q,205.94,老师
就工作 因為你有職責那樣子去做,https://www.youtube.com/watch?v=TJKaVLjcH9Q,207.54,老师
但是說從早到晚,https://www.youtube.com/watch?v=TJKaVLjcH9Q,210.31,老师
然後就會有時段,https://www.youtube.com/watch?v=TJKaVLjcH9Q,212.1,老师
這個身體在動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,214.26,老师
不斷地在動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,215.34,老师
但是你沒有用到思維的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,215.99,老师
比如說喝水,https://www.youtube.com/watch?v=TJKaVLjcH9Q,217.78,老师
比如說老師渴了 老師動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,219.26,老师
然後訓練的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,221.34,老师
然後稍微有一點點刻意,https://www.youtube.com/watch?v=TJKaVLjcH9Q,222.47,老师
然後想去覺知,https://www.youtube.com/watch?v=TJKaVLjcH9Q,223.71,老师
然後就會這樣子動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,224.82,老师
要去喝水的話這樣子手動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,226.43,老师
拿住水杯 這樣不用想的,https://www.youtube.com/watch?v=TJKaVLjcH9Q,228.91,老师
這就訓練覺知,https://www.youtube.com/watch?v=TJKaVLjcH9Q,230.99,老师
看這樣子把這個杯蓋子,https://www.youtube.com/watch?v=TJKaVLjcH9Q,232.94,老师
把杯蓋拿,https://www.youtube.com/watch?v=TJKaVLjcH9Q,235.66,老师
舉起來這樣子也是動的過程,https://www.youtube.com/watch?v=TJKaVLjcH9Q,237.62,老师
然後用手去抓住杯子也是動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,240.31,老师
然後把杯子拿起來也是在動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,243.1,老师
然後喝水也是在動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,245.62,老师
因此事實上,https://www.youtube.com/watch?v=TJKaVLjcH9Q,247.62,老师
從早到晚,https://www.youtube.com/watch?v=TJKaVLjcH9Q,249.71,老师
在各個姿勢,https://www.youtube.com/watch?v=TJKaVLjcH9Q,251.94,老师
很多很多身體所處的姿勢,https://www.youtube.com/watch?v=TJKaVLjcH9Q,253.34,老师
不管是吃飯,https://www.youtube.com/watch?v=TJKaVLjcH9Q,255.62,老师
還是刷牙,https://www.youtube.com/watch?v=TJKaVLjcH9Q,256.79,老师
洗澡洗臉,https://www.youtube.com/watch?v=TJKaVLjcH9Q,258.14,老师
然後打肥皂,https://www.youtube.com/watch?v=TJKaVLjcH9Q,260.35,老师
都是在用到身體的時刻都是,https://www.youtube.com/watch?v=TJKaVLjcH9Q,262.75,老师
這樣子不斷覺知 訓練覺知,https://www.youtube.com/watch?v=TJKaVLjcH9Q,264.82,老师
到了某一點,https://www.youtube.com/watch?v=TJKaVLjcH9Q,267.46,老师
然後就能夠醒過來,https://www.youtube.com/watch?v=TJKaVLjcH9Q,268.62,老师
就能夠進步,https://www.youtube.com/watch?v=TJKaVLjcH9Q,270.75,老师
你能否進步,https://www.youtube.com/watch?v=TJKaVLjcH9Q,273.23,老师
它的關鍵在於能否覺知自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,275.23,老师
覺知自己的狀態是修行的起點,https://www.youtube.com/watch?v=TJKaVLjcH9Q,278.62,老师
如果沒有辦法覺知自己的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,285.31,老师
那沒有辦法進步,https://www.youtube.com/watch?v=TJKaVLjcH9Q,287.35,老师
明白了吧,https://www.youtube.com/watch?v=TJKaVLjcH9Q,288.79,老师
所以我就是盡量地用身體動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,290.67,老师
盡量去,https://www.youtube.com/watch?v=TJKaVLjcH9Q,293.94,老师
讓心可以去覺知然後有力量嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,295.26,老师
對的,https://www.youtube.com/watch?v=TJKaVLjcH9Q,305.5,老师
你這樣不斷訓練下去之後,https://www.youtube.com/watch?v=TJKaVLjcH9Q,306.79,老师
你的心的這個覺知自己的能力,https://www.youtube.com/watch?v=TJKaVLjcH9Q,307.9,老师
覺知自己的力量就能夠更加多,https://www.youtube.com/watch?v=TJKaVLjcH9Q,311.02,老师
就能夠更加地和自己在一起更加清爽,https://www.youtube.com/watch?v=TJKaVLjcH9Q,313.9,老师
但是不可能每天都有力量,https://www.youtube.com/watch?v=TJKaVLjcH9Q,317.82,老师
不斷地訓練下去,https://www.youtube.com/watch?v=TJKaVLjcH9Q,319.75,老师
有的天 力量多,https://www.youtube.com/watch?v=TJKaVLjcH9Q,320.99,老师
有的天 力量少不用擔心,https://www.youtube.com/watch?v=TJKaVLjcH9Q,322.5,老师
有職責訓練就不斷訓練下去,https://www.youtube.com/watch?v=TJKaVLjcH9Q,324.55,老师
謝謝老師,https://www.youtube.com/watch?v=TJKaVLjcH9Q,327.7,老师
不好意思 我昨天因我小孩 讓大家就是聽法斷斷續續,https://www.youtube.com/watch?v=TJKaVLjcH9Q,328.99,老师
我這邊跟大家懺悔還要跟老師懺悔,https://www.youtube.com/watch?v=TJKaVLjcH9Q,335.14,老师
老師接受這個懺悔,https://www.youtube.com/watch?v=TJKaVLjcH9Q,350.9,老师
其他的人都接受他的懺悔嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,353.19,老师
大家接受 ,https://www.youtube.com/watch?v=TJKaVLjcH9Q,356.35,老师
因為昨天安排五位台灣師兄問老師問題,https://www.youtube.com/watch?v=TJKaVLjcH9Q,367.11,老师
所以跟大家說不好意思,https://www.youtube.com/watch?v=TJKaVLjcH9Q,371.23,老师
今天就是還是這五位師兄問老師問題,https://www.youtube.com/watch?v=TJKaVLjcH9Q,372.42,老师
那老師 這個,https://www.youtube.com/watch?v=TJKaVLjcH9Q,376.38,老师
然後再給三個人機會不是台灣團隊的,https://www.youtube.com/watch?v=TJKaVLjcH9Q,379.42,老师
等台灣團隊五個人完了之後  老師再給三個人機會,https://www.youtube.com/watch?v=TJKaVLjcH9Q,382.38,老师
老師好 我是以經行為日常的業處,https://www.youtube.com/watch?v=TJKaVLjcH9Q,388.31,老师
我不知道我的修行是否正確,https://www.youtube.com/watch?v=TJKaVLjcH9Q,394.87,老师
有沒有什麼要修正的地方,https://www.youtube.com/watch?v=TJKaVLjcH9Q,398.7,老师
來你來走一下給老師看看吧,https://www.youtube.com/watch?v=TJKaVLjcH9Q,414.58,老师
不用看老師,https://www.youtube.com/watch?v=TJKaVLjcH9Q,433.62,老师
你對自己感興趣比較好,https://www.youtube.com/watch?v=TJKaVLjcH9Q,436.62,老师
先停一下,https://www.youtube.com/watch?v=TJKaVLjcH9Q,451.58,老师
你看到心迷失去想了嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,455.58,老师
沒看到啊,https://www.youtube.com/watch?v=TJKaVLjcH9Q,459.67,老师
看到心緊盯了嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,464.75,老师
然後只是對老師感興趣對嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,468.62,老师
走了之後只是一味看老師了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,471.58,老师
稍等一下,https://www.youtube.com/watch?v=TJKaVLjcH9Q,479.35,老师
你先站一下,https://www.youtube.com/watch?v=TJKaVLjcH9Q,481.19,老师
你先感覺一下,https://www.youtube.com/watch?v=TJKaVLjcH9Q,487.23,老师
覺知到這個身體它存在,https://www.youtube.com/watch?v=TJKaVLjcH9Q,488.79,老师
讓這個心啊先去覺知一下,https://www.youtube.com/watch?v=TJKaVLjcH9Q,490.82,老师
說有這樣的一個物質它在這裡,https://www.youtube.com/watch?v=TJKaVLjcH9Q,493.14,老师
讓心先去覺知到說,https://www.youtube.com/watch?v=TJKaVLjcH9Q,496.11,老师
好像某一部機器 某一個機器人站在這裡,https://www.youtube.com/watch?v=TJKaVLjcH9Q,497.65,老师
哎呦你不用看老師,https://www.youtube.com/watch?v=TJKaVLjcH9Q,501.62,老师
對自己感興趣吧,https://www.youtube.com/watch?v=TJKaVLjcH9Q,503.35,老师
我們大家忘記自己了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,506.79,老师
全部忘記自己了 都在看那個人了對嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,509.67,老师
阻止不了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,513.46,老师
因為心對這個事情感興趣,https://www.youtube.com/watch?v=TJKaVLjcH9Q,515.38,老师
但是如果訓練到嫻熟的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,517.82,老师
當我們迷失了一段時間我們就能夠意識到,https://www.youtube.com/watch?v=TJKaVLjcH9Q,519.78,老师
然後就會回到我們的身體上來,https://www.youtube.com/watch?v=TJKaVLjcH9Q,522.86,老师
重新來,https://www.youtube.com/watch?v=TJKaVLjcH9Q,525.62,老师
然後就僅僅只是聽老師講 不用看老師,https://www.youtube.com/watch?v=TJKaVLjcH9Q,527.14,老师
老師讓你做什麼你就做什麼,https://www.youtube.com/watch?v=TJKaVLjcH9Q,530.42,老师
第一個,https://www.youtube.com/watch?v=TJKaVLjcH9Q,534.38,老师
先感覺到自己身體,https://www.youtube.com/watch?v=TJKaVLjcH9Q,535.9,老师
感覺到身體它存在,https://www.youtube.com/watch?v=TJKaVLjcH9Q,538.35,老师
讓這個身體 它在你的這個覺知範圍之內,https://www.youtube.com/watch?v=TJKaVLjcH9Q,540.87,老师
現在然後就感覺到身體了對嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,548.99,老师
現在感覺到說這個身體好像是一部機器,https://www.youtube.com/watch?v=TJKaVLjcH9Q,555.95,老师
然後讓這個身體讓這個機器啊 開始走,https://www.youtube.com/watch?v=TJKaVLjcH9Q,559.83,老师
來走吧,https://www.youtube.com/watch?v=TJKaVLjcH9Q,563.32,老师
稍等一下,https://www.youtube.com/watch?v=TJKaVLjcH9Q,573.71,老师
普通的情況之下走的時候 大家來聽啊,https://www.youtube.com/watch?v=TJKaVLjcH9Q,576.18,老师
你到了這個盡頭的時候 先不要著急轉身,https://www.youtube.com/watch?v=TJKaVLjcH9Q,578.83,老师
當你到了盡頭的時候先站一下 先不用這個,https://www.youtube.com/watch?v=TJKaVLjcH9Q,582.47,老师
先站著覺知自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,586.23,老师
因為你這個走的時間一長,https://www.youtube.com/watch?v=TJKaVLjcH9Q,587.87,老师
然後就會有忘記自己的時段,https://www.youtube.com/watch?v=TJKaVLjcH9Q,589.88,老师
如果一直在覺知自己的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,592.99,老师
說明你在一直在緊盯,https://www.youtube.com/watch?v=TJKaVLjcH9Q,594.71,老师
但是說沒有一直在覺知自己的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,597.71,老师
然後稍微有一點點刻意,https://www.youtube.com/watch?v=TJKaVLjcH9Q,601.78,老师
然後有的時候會覺知,https://www.youtube.com/watch?v=TJKaVLjcH9Q,603.14,老师
有的時候會迷失,https://www.youtube.com/watch?v=TJKaVLjcH9Q,604.42,老师
事實上就是這個,https://www.youtube.com/watch?v=TJKaVLjcH9Q,605.42,老师
走的時間一長,https://www.youtube.com/watch?v=TJKaVLjcH9Q,606.62,老师
就有機會忘記自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,607.83,老师
當到了這個盡頭的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,609.54,老师
然後不用著急轉身,https://www.youtube.com/watch?v=TJKaVLjcH9Q,611.38,老师
先站著 站著了之後呢,https://www.youtube.com/watch?v=TJKaVLjcH9Q,613.18,老师
先感覺到說這個身體感它存在,https://www.youtube.com/watch?v=TJKaVLjcH9Q,615.38,老师
是為了讓我們的身心再次一起出現出來,https://www.youtube.com/watch?v=TJKaVLjcH9Q,618.71,老师
然後呢這個身體它呈現在我們的覺知範圍之內,https://www.youtube.com/watch?v=TJKaVLjcH9Q,622.9,老师
然後再轉身,https://www.youtube.com/watch?v=TJKaVLjcH9Q,626.5,老师
然後這個轉身了之後就是正常轉,https://www.youtube.com/watch?v=TJKaVLjcH9Q,628.62,老师
轉身了之後不用先著急走,https://www.youtube.com/watch?v=TJKaVLjcH9Q,631.32,老师
有的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,633.42,老师
有的時候轉身就已經忘記自己了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,634.75,老师
因此 先站一下 轉身了之後先感覺到說,https://www.youtube.com/watch?v=TJKaVLjcH9Q,637.07,老师
這個物質它已經存在了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,640.78,老师
然後你再走,https://www.youtube.com/watch?v=TJKaVLjcH9Q,642.87,老师
能夠抓得住這個原則嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,644.38,老师
每次走的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,646.35,老师
當走了一段時段,https://www.youtube.com/watch?v=TJKaVLjcH9Q,647.5,老师
如果沒有緊盯的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,648.78,老师
它就會有機會迷失,https://www.youtube.com/watch?v=TJKaVLjcH9Q,650.75,老师
因此到了經行到盡頭,https://www.youtube.com/watch?v=TJKaVLjcH9Q,653.02,老师
不用著急轉身,https://www.youtube.com/watch?v=TJKaVLjcH9Q,655.11,老师
先站著先覺知自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,656.59,老师
讓這個感覺說這個身體感的存在,https://www.youtube.com/watch?v=TJKaVLjcH9Q,658.99,老师
它先呈現出來了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,662.12,老师
然後你再轉身,https://www.youtube.com/watch?v=TJKaVLjcH9Q,663.66,老师
轉身就是,https://www.youtube.com/watch?v=TJKaVLjcH9Q,665.99,老师
自然的去轉身,https://www.youtube.com/watch?v=TJKaVLjcH9Q,667.71,老师
不用很快也不用很清晰,https://www.youtube.com/watch?v=TJKaVLjcH9Q,668.99,老师
就是該怎麼轉身就自然的那樣去轉身,https://www.youtube.com/watch?v=TJKaVLjcH9Q,671.14,老师
轉身的時候有可能覺知,https://www.youtube.com/watch?v=TJKaVLjcH9Q,673.99,老师
也有可能沒有辦法覺知,https://www.youtube.com/watch?v=TJKaVLjcH9Q,676.26,老师
你沒有辦法真正去這個掌控它,https://www.youtube.com/watch?v=TJKaVLjcH9Q,678.02,老师
然後不用著急走,https://www.youtube.com/watch?v=TJKaVLjcH9Q,681.23,老师
先站著先覺知到說,https://www.youtube.com/watch?v=TJKaVLjcH9Q,682.3,老师
覺知到說這個身體它存在,https://www.youtube.com/watch?v=TJKaVLjcH9Q,685.38,老师
先和自己在一起,https://www.youtube.com/watch?v=TJKaVLjcH9Q,687.66,老师
這個是一個幫助,https://www.youtube.com/watch?v=TJKaVLjcH9Q,689.23,老师
就是最開始的時候讓先幫助覺知到自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,690.95,老师
當它能夠覺知到自己了之後,https://www.youtube.com/watch?v=TJKaVLjcH9Q,694.26,老师
然後你再走知道嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,696.18,老师
走的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,698.02,老师
就是正常的走有的人走的比較快,https://www.youtube.com/watch?v=TJKaVLjcH9Q,700.11,老师
有的人慢這些都不是問題,https://www.youtube.com/watch?v=TJKaVLjcH9Q,702.78,老师
但是如果說有的人走的太快,https://www.youtube.com/watch?v=TJKaVLjcH9Q,705.02,老师
他有可能是抓不住的,https://www.youtube.com/watch?v=TJKaVLjcH9Q,706.99,老师
誰走的特別快的人那你就稍微慢一點,https://www.youtube.com/watch?v=TJKaVLjcH9Q,709.78,老师
但是不用說這個慢到很不自然的狀態那就走,https://www.youtube.com/watch?v=TJKaVLjcH9Q,712.75,老师
走了之後去覺知到這個身體感的存在,https://www.youtube.com/watch?v=TJKaVLjcH9Q,716.42,老师
時不時的感覺到,https://www.youtube.com/watch?v=TJKaVLjcH9Q,719.75,老师
然後到了這個盡頭再停一下,https://www.youtube.com/watch?v=TJKaVLjcH9Q,722.14,老师
感覺到說身體感它存在,https://www.youtube.com/watch?v=TJKaVLjcH9Q,724.48,老师
然後你再轉身,https://www.youtube.com/watch?v=TJKaVLjcH9Q,726.42,老师
轉身然後再站住,https://www.youtube.com/watch?v=TJKaVLjcH9Q,727.75,老师
然後再感覺到是它存在,https://www.youtube.com/watch?v=TJKaVLjcH9Q,730.14,老师
感覺到身體存在了之後,https://www.youtube.com/watch?v=TJKaVLjcH9Q,732.07,老师
然後再讓這個身體再繼續走,https://www.youtube.com/watch?v=TJKaVLjcH9Q,734.05,老师
你能夠抓住原則了對嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,737.35,老师
來重新來 來吧,https://www.youtube.com/watch?v=TJKaVLjcH9Q,739.02,老师
可以的,https://www.youtube.com/watch?v=TJKaVLjcH9Q,788.83,老师
差不多了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,791.11,老师
已經能夠抓住原則了對嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,792.28,老师
你之前走,https://www.youtube.com/watch?v=TJKaVLjcH9Q,797.83,老师
只是走了之後但是你的心啊,https://www.youtube.com/watch?v=TJKaVLjcH9Q,799.47,老师
但是它飄走了 知道嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,801.99,老师
你之前你在走,https://www.youtube.com/watch?v=TJKaVLjcH9Q,804.9,老师
但是覺知自己不怎麼有,https://www.youtube.com/watch?v=TJKaVLjcH9Q,806.3,老师
然後這個心啊它出去了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,808.07,老师
它沒有和自己在一起,https://www.youtube.com/watch?v=TJKaVLjcH9Q,809.99,老师
所以慢慢去訓練,https://www.youtube.com/watch?v=TJKaVLjcH9Q,811.54,老师
然後到了某一點你就能夠進步,https://www.youtube.com/watch?v=TJKaVLjcH9Q,812.75,老师
謝謝老師,https://www.youtube.com/watch?v=TJKaVLjcH9Q,815.42,老师
下一位,https://www.youtube.com/watch?v=TJKaVLjcH9Q,816.18,老师
開一下麥,https://www.youtube.com/watch?v=TJKaVLjcH9Q,826.83,老师
老師好我是聽隆波的法大概兩年多,https://www.youtube.com/watch?v=TJKaVLjcH9Q,834.9,老师
沒有參加任何課程,https://www.youtube.com/watch?v=TJKaVLjcH9Q,838.85,老师
那通常也是用隆波的方法,https://www.youtube.com/watch?v=TJKaVLjcH9Q,841.14,老师
大概是又經行又唸經,https://www.youtube.com/watch?v=TJKaVLjcH9Q,844.82,老师
念誦念啊 比如說呼吸的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,848.54,老师
像我做打坐的時候會用吸佛呼陀,https://www.youtube.com/watch?v=TJKaVLjcH9Q,851.42,老师
那如果是經行的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,856.5,老师
我會念誦佛陀佛陀這樣子,https://www.youtube.com/watch?v=TJKaVLjcH9Q,858.28,老师
那我發現像我如果打坐的話我覺得比較昏沉,https://www.youtube.com/watch?v=TJKaVLjcH9Q,860.75,老师
那我喜歡經行,https://www.youtube.com/watch?v=TJKaVLjcH9Q,864.71,老师
可是 我覺得自己的禪定力比較不足,https://www.youtube.com/watch?v=TJKaVLjcH9Q,866.26,老师
那我不知道如何來改善自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,870.54,老师
請老師指導,https://www.youtube.com/watch?v=TJKaVLjcH9Q,873.15,老师
對你來講,https://www.youtube.com/watch?v=TJKaVLjcH9Q,916.07,老师
已經能夠有一點覺知到自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,917.23,老师
只不過呢,https://www.youtube.com/watch?v=TJKaVLjcH9Q,919.59,老师
還不是非常頻繁,https://www.youtube.com/watch?v=TJKaVLjcH9Q,922.54,老师
因此呢要不斷的慢慢的去訓練它,https://www.youtube.com/watch?v=TJKaVLjcH9Q,924.23,老师
要去觀察一個點,https://www.youtube.com/watch?v=TJKaVLjcH9Q,930.18,老师
就是說,https://www.youtube.com/watch?v=TJKaVLjcH9Q,931.78,老师
在固定形式裡面,https://www.youtube.com/watch?v=TJKaVLjcH9Q,933.66,老师
您所修的每一樣,https://www.youtube.com/watch?v=TJKaVLjcH9Q,935.18,老师
深深的在心底深處,https://www.youtube.com/watch?v=TJKaVLjcH9Q,937.35,老师
有想要想讓心好心快樂嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,939.83,老师
心寧靜如果說有欲望,https://www.youtube.com/watch?v=TJKaVLjcH9Q,944.02,老师
想讓心好或者想讓心寧靜的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,947.11,老师
你的這個常態就會是引領心,https://www.youtube.com/watch?v=TJKaVLjcH9Q,950.18,老师
在你做的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,952.95,老师
這個觀察的方法就是在你睡覺的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,954.3,老师
睡著的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,958.07,老师
在那一刻我沒有在刻意在修行,https://www.youtube.com/watch?v=TJKaVLjcH9Q,959.5,老师
一旦醒過來的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,962.3,老师
一下子因為想修行啊,https://www.youtube.com/watch?v=TJKaVLjcH9Q,963.75,老师
然後心,https://www.youtube.com/watch?v=TJKaVLjcH9Q,966.42,老师
