text,video_url,start_time_seconds,speaker
但有的人只看到自己的不足,https://www.youtube.com/watch?v=VHLKc6i0ct8,86.97,老师
這樣的話，修行就很難，因為心會氣餒,https://www.youtube.com/watch?v=VHLKc6i0ct8,89.47,老师
事實上我們大家也有優點，比如聽了法，這是我們的優點,https://www.youtube.com/watch?v=VHLKc6i0ct8,94.75,老师
"是我們的資財，聞法是七聖財的一種
（七聖財：信、戒、慚、愧、聞、施、慧）",https://www.youtube.com/watch?v=VHLKc6i0ct8,100.33,老师
我們（也）有持戒…  想起這些，這些是我們的優點,https://www.youtube.com/watch?v=VHLKc6i0ct8,105.97,老师
缺點呢，我們及時地知道,https://www.youtube.com/watch?v=VHLKc6i0ct8,112.33,老师
心就不會灰心喪氣,https://www.youtube.com/watch?v=VHLKc6i0ct8,117.03,老师
逐步地探究，逐步地覺知,https://www.youtube.com/watch?v=VHLKc6i0ct8,118.75,老师
「斷除」不是我們的職責，「斷除」是智慧的職責,https://www.youtube.com/watch?v=VHLKc6i0ct8,121.88,老师
我們的職責是帶領心去探究實相,https://www.youtube.com/watch?v=VHLKc6i0ct8,127.72,老师
有覺性，以安住且中立的心，照見身心的實相,https://www.youtube.com/watch?v=VHLKc6i0ct8,131.1,老师
最後，智慧就會生起，智慧將會為我們清除煩惱,https://www.youtube.com/watch?v=VHLKc6i0ct8,136.82,老师
很好，接著修,https://www.youtube.com/watch?v=VHLKc6i0ct8,142.57,老师
看到自己還有什麽缺點，不用驚慌失措,https://www.youtube.com/watch?v=VHLKc6i0ct8,144.72,老师
好在看到了（不足），而後它們會逐漸地削減、斷除,https://www.youtube.com/watch?v=VHLKc6i0ct8,149.12,老师
有的人看到了煩惱後，覺得不錯，沒覺得它們糟糕,https://www.youtube.com/watch?v=VHLKc6i0ct8,153.65,老师
那樣的話，煩惱是無法被清除的,https://www.youtube.com/watch?v=VHLKc6i0ct8,158.18,老师
我們大家有孩子、孫子，盡力帶他們來寺院，這很好,https://www.youtube.com/watch?v=8d7ztznfbpY,7.8,老师
但要善加選擇，如果去了寺院，變成了邪見,https://www.youtube.com/watch?v=8d7ztznfbpY,16.43,老师
那就別去了，呆在家裏更好,https://www.youtube.com/watch?v=8d7ztznfbpY,21.88,老师
去了寺院，去禮敬精靈鬼怪,https://www.youtube.com/watch?v=8d7ztznfbpY,25.32,老师
敬拜天神像之類的，不懂得三皈依,https://www.youtube.com/watch?v=8d7ztznfbpY,29.12,老师
（因此）要有所選擇，帶孩子去看看、見識一下也挺好,https://www.youtube.com/watch?v=8d7ztznfbpY,36.48,老师
對於訓練孩子來說，最重要的在於為他們樹立榜樣,https://www.youtube.com/watch?v=8d7ztznfbpY,44.1,老师
只是透過語言來說教，誰都可以,https://www.youtube.com/watch?v=8d7ztznfbpY,50.75,老师
教育孩子說要持守五戒,https://www.youtube.com/watch?v=8d7ztznfbpY,55.45,老师
到了晚上（自己）喝起酒來，孩子是不會相信的,https://www.youtube.com/watch?v=8d7ztznfbpY,59.15,老师
因此，我們大家動手修行，家裏的孩子會看到,https://www.youtube.com/watch?v=8d7ztznfbpY,64.45,老师
或許可以邀請他 / 她來打坐、禮佛、念經,https://www.youtube.com/watch?v=8d7ztznfbpY,71.9,老师
但不要過於強迫，否則（孩子）會逆反，會覺得太累了,https://www.youtube.com/watch?v=8d7ztznfbpY,75.75,老师
慢慢來，慢慢栽培,https://www.youtube.com/watch?v=8d7ztznfbpY,83.15,老师
現在的孩子已經是以網絡為生的「阿爾法世代」了,https://www.youtube.com/watch?v=8d7ztznfbpY,87.03,老师
他們追求個性，崇尚自由,https://www.youtube.com/watch?v=8d7ztznfbpY,91.78,老师
因此我們為孩子們樹立榜樣,https://www.youtube.com/watch?v=8d7ztznfbpY,95.45,老师
某天，當他們的生命有苦的時候,https://www.youtube.com/watch?v=8d7ztznfbpY,99.58,老师
他們就會想起來：這世間可能依然有出路,https://www.youtube.com/watch?v=8d7ztznfbpY,101.65,老师
除了爭搶打鬥，生命依然還有另一條出路,https://www.youtube.com/watch?v=8d7ztznfbpY,107.62,老师
因此我們要為子孫樹立榜樣,https://www.youtube.com/watch?v=8d7ztznfbpY,118.75,老师
不要喝酒，不要抽煙，不要結交惡人,https://www.youtube.com/watch?v=8d7ztznfbpY,125.05,老师
逐步地訓練自己，分出時間來培育覺性、禮佛、念經、打坐,https://www.youtube.com/watch?v=8d7ztznfbpY,132.4,老师
以身作則為孩子們樹立榜樣要好過說教,https://www.youtube.com/watch?v=8d7ztznfbpY,141.0,老师
說教，誰都能說；但以身作則，孩子們會看在眼裏，記在心間,https://www.youtube.com/watch?v=8d7ztznfbpY,147.57,老师
功德还有别的种类，比如谦卑恭顺,https://www.youtube.com/watch?v=WnS-GnKIxaA,9.08,老师
现今的人被训练要强硬、粗俗,https://www.youtube.com/watch?v=WnS-GnKIxaA,14.16,老师
以为强硬、粗俗显示自己有能力,https://www.youtube.com/watch?v=WnS-GnKIxaA,19.66,老师
显示不了有能力的，展示的只能是愚蠢,https://www.youtube.com/watch?v=WnS-GnKIxaA,24.08,老师
因为我们粗俗的言语与行为，源于粗俗的心,https://www.youtube.com/watch?v=WnS-GnKIxaA,28.23,老师
而谦卑恭顺，源自谦卑恭顺的心,https://www.youtube.com/watch?v=WnS-GnKIxaA,37.16,老师
隆波想让大家试着回顾一下：,https://www.youtube.com/watch?v=WnS-GnKIxaA,45.06,老师
我们这片土地的每一位国王都具备谦卑恭顺,https://www.youtube.com/watch?v=WnS-GnKIxaA,47.86,老师
不傲慢清高，没有耀武扬威、目空一切，没有那样的,https://www.youtube.com/watch?v=WnS-GnKIxaA,55.56,老师
"因为谦卑恭顺是“十王道”之一的美德
 （十王道 ：布施 、守戒、捐献、正直 、恭顺、勤奋、不忿、不害、耐心、通达常理）",https://www.youtube.com/watch?v=WnS-GnKIxaA,63.56,老师
我们大家不要让自己生硬傲慢,https://www.youtube.com/watch?v=WnS-GnKIxaA,77.23,老师
有的人非常生硬傲慢,https://www.youtube.com/watch?v=WnS-GnKIxaA,82.26,老师
即便出家了，也是生硬傲慢的出家人,https://www.youtube.com/watch?v=WnS-GnKIxaA,84.48,老师
高僧大德教导什么都气呼呼的，那就没有谁教,https://www.youtube.com/watch?v=WnS-GnKIxaA,88.86,老师
因此谦卑恭顺也是一种功德,https://www.youtube.com/watch?v=WnS-GnKIxaA,94.01,老师
谁看到他（她）都会生欢喜心,https://www.youtube.com/watch?v=WnS-GnKIxaA,100.58,老师
看到的人会有快乐，自己本身也会有快乐,https://www.youtube.com/watch?v=WnS-GnKIxaA,103.81,老师
谦卑恭顺的心比生硬傲慢的心要更快乐些,https://www.youtube.com/watch?v=WnS-GnKIxaA,110.13,老师
功德共有十种，包括布施、持戒、修行、谦卑恭顺… …,https://www.youtube.com/watch?v=WnS-GnKIxaA,116.81,老师
随着修行不断深入，有时会出现很多这样、那样的现象,https://www.youtube.com/watch?v=nzJj0OFBNFA,10.89,老师
有时智慧如泉涌，所有法好像只要一想到就全明白了,https://www.youtube.com/watch?v=nzJj0OFBNFA,16.89,老师
而且每个主题的法可以相互串联、融汇贯通,https://www.youtube.com/watch?v=nzJj0OFBNFA,28.02,老师
自己会感觉：哦，太棒了！,https://www.youtube.com/watch?v=nzJj0OFBNFA,40.84,老师
修行后生起觉性、智慧，这样应该很棒，有这么多智慧,https://www.youtube.com/watch?v=nzJj0OFBNFA,43.72,老师
但不断修行就会开始观察：,https://www.youtube.com/watch?v=nzJj0OFBNFA,51.27,老师
智慧如泉涌，但为什么自己的心越发沉重、越发苦闷呢？,https://www.youtube.com/watch?v=nzJj0OFBNFA,54.49,老师
一定有什么错了！,https://www.youtube.com/watch?v=nzJj0OFBNFA,61.84,老师
随着慢慢观察：哦，自己去执着了智慧，满意于智慧,https://www.youtube.com/watch?v=nzJj0OFBNFA,64.94,老师
修行之后心散乱在法中了，几乎每个人都会遇到这个,https://www.youtube.com/watch?v=nzJj0OFBNFA,74.32,老师
在修行契入了修习毗钵舍那的阶段,https://www.youtube.com/watch?v=nzJj0OFBNFA,83.17,老师
如果定力下降，就会出现毗钵舍那的杂染,https://www.youtube.com/watch?v=nzJj0OFBNFA,89.54,老师
毗钵舍那的杂染有10种，可以去跟“谷歌师父”请教,https://www.youtube.com/watch?v=nzJj0OFBNFA,96.32,老师
比如刚才说到的智慧如泉涌、触类旁通、融会贯通,https://www.youtube.com/watch?v=nzJj0OFBNFA,104.47,老师
但自己体会：唉，为什么自己越修行心越沉重？,https://www.youtube.com/watch?v=nzJj0OFBNFA,115.67,老师
肯定有什么错了！,https://www.youtube.com/watch?v=nzJj0OFBNFA,122.02,老师
于是不断观察，最后就明白：去执着了领悟,https://www.youtube.com/watch?v=nzJj0OFBNFA,123.82,老师
自己修行后生起了领悟,https://www.youtube.com/watch?v=nzJj0OFBNFA,133.14,老师
进去执着它们就又不对了，变成了心的负担,https://www.youtube.com/watch?v=nzJj0OFBNFA,136.02,老师
于是回想起佛陀的教导：,https://www.youtube.com/watch?v=nzJj0OFBNFA,144.24,老师
我们修行不是为了名闻，不是为了利养 ……,https://www.youtube.com/watch?v=nzJj0OFBNFA,148.59,老师
比如作为出家人,https://www.youtube.com/watch?v=nzJj0OFBNFA,156.07,老师
出家不是为了名闻利养，不是为了这阶那阶的职位,https://www.youtube.com/watch?v=nzJj0OFBNFA,157.97,老师
不是为了拥有好的戒，不是为了拥有好的禅定,https://www.youtube.com/watch?v=nzJj0OFBNFA,166.02,老师
不是为了拥有智慧,https://www.youtube.com/watch?v=nzJj0OFBNFA,172.54,老师
而为了放下，为了解脱自在,https://www.youtube.com/watch?v=nzJj0OFBNFA,175.99,老师
佛陀所教之法并非只有出世间法,https://www.youtube.com/watch?v=O-0nMqGvsZ8,10.69,老师
佛陀也教导人们快乐地活在世间的法,https://www.youtube.com/watch?v=O-0nMqGvsZ8,19.86,老师
因此，如果我们去看其中一部经，比如吉祥经,https://www.youtube.com/watch?v=O-0nMqGvsZ8,26.39,老师
什么是佛陀让我们去做的，我们就付诸行动,https://www.youtube.com/watch?v=O-0nMqGvsZ8,32.76,老师
什么是佛陀明令禁止的，我们就别去碰,https://www.youtube.com/watch?v=O-0nMqGvsZ8,35.61,老师
我们的生命就会提升、有快乐，会越来越好,https://www.youtube.com/watch?v=O-0nMqGvsZ8,38.51,老师
尤其是像我们已经听到佛法了，就要动手修行,https://www.youtube.com/watch?v=O-0nMqGvsZ8,44.39,老师
佛陀说：得见众沙门，适时闻教法,https://www.youtube.com/watch?v=O-0nMqGvsZ8,49.34,老师
精进坚忍以戒定慧消耗烦恼，是为最吉祥,https://www.youtube.com/watch?v=O-0nMqGvsZ8,54.09,老师
接下来，是洞见四圣谛，八风不动心,https://www.youtube.com/watch?v=O-0nMqGvsZ8,61.89,老师
无忧无染污、安稳无烦恼(，是为最吉祥),https://www.youtube.com/watch?v=O-0nMqGvsZ8,71.11,老师
再也没有什么能刺激让心伤悲了,https://www.youtube.com/watch?v=O-0nMqGvsZ8,80.64,老师
因此，法在世间圆融，在出世间也圆融,https://www.youtube.com/watch?v=O-0nMqGvsZ8,86.01,老师
如果依然身为居士，却一心追求出世间法,https://www.youtube.com/watch?v=O-0nMqGvsZ8,91.44,老师
不在乎父母等有恩之人，只一味地修行,https://www.youtube.com/watch?v=O-0nMqGvsZ8,97.21,老师
这样是尽错了义务，修行会很难，心会忧愁悲伤,https://www.youtube.com/watch?v=O-0nMqGvsZ8,102.91,老师
比如父母都快饿死了，自己却还在参禅打坐,https://www.youtube.com/watch?v=O-0nMqGvsZ8,109.59,老师
只要有饭就只顾自己，然后一心修行,https://www.youtube.com/watch?v=O-0nMqGvsZ8,114.69,老师
父母饿得奄奄一息也不闻不问，认为世间众生随业流转,https://www.youtube.com/watch?v=O-0nMqGvsZ8,119.69,老师
绝非如此！佛陀并未如此教导我们,https://www.youtube.com/watch?v=O-0nMqGvsZ8,124.01,老师
直接面对面去观！,https://www.youtube.com/watch?v=7OZrncNvtk0,5.4,老师
担心猫，要去观察那个“担心”的感觉,https://www.youtube.com/watch?v=7OZrncNvtk0,7.77,老师
一旦心有力量，就会抽身出来,https://www.youtube.com/watch?v=7OZrncNvtk0,11.87,老师
将会看到担心、忧虑、闷闷不乐是被观察的对象,https://www.youtube.com/watch?v=7OZrncNvtk0,14.06,老师
心是知者、观者,https://www.youtube.com/watch?v=7OZrncNvtk0,20.3,老师
养宠物，对宠物慈爱，是好事,https://www.youtube.com/watch?v=7OZrncNvtk0,22.98,老师
不过，如果“慈”没有“舍”相伴，就会变成苦,https://www.youtube.com/watch?v=7OZrncNvtk0,27.11,老师
出现郁郁寡欢、闷闷不乐,https://www.youtube.com/watch?v=7OZrncNvtk0,33.8,老师
比如我们对宠物慈爱，但它生病、死亡,https://www.youtube.com/watch?v=7OZrncNvtk0,38.17,老师
我们必须明白：所有众生都有属于自己的业,https://www.youtube.com/watch?v=7OZrncNvtk0,44.06,老师
一切众生随业流转,https://www.youtube.com/watch?v=7OZrncNvtk0,49.36,老师
它自己造过这样的业，到了时间就必然会病、会死,https://www.youtube.com/watch?v=7OZrncNvtk0,51.87,老师
如果我们了解业果法则，心就会中立，“舍”会生起,https://www.youtube.com/watch?v=7OZrncNvtk0,59.7,老师
“舍”并非源于压抑令心麻木不仁,https://www.youtube.com/watch?v=7OZrncNvtk0,68.88,老师
高品质的“舍”源于愿意接受事实：,https://www.youtube.com/watch?v=7OZrncNvtk0,73.82,老师
一切众生都有属于自己的业,https://www.youtube.com/watch?v=7OZrncNvtk0,78.3,老师
我们帮助它们，救助它们，喂它们食物,https://www.youtube.com/watch?v=7OZrncNvtk0,80.91,老师
生病了带去看医生,https://www.youtube.com/watch?v=7OZrncNvtk0,83.69,老师
照顾（它们）不被蛇吃，不被狗咬,https://www.youtube.com/watch?v=7OZrncNvtk0,87.2,老师
但它们必定会老、必定会病、必定会死，是自然的,https://www.youtube.com/watch?v=7OZrncNvtk0,91.7,老师
猫呢，它造了业来的，来投生为猫,https://www.youtube.com/watch?v=7OZrncNvtk0,97.29,老师
既然出生为猫，就有属于猫的命,https://www.youtube.com/watch?v=7OZrncNvtk0,101.77,老师
最多十几年就得命归黄泉,https://www.youtube.com/watch?v=7OZrncNvtk0,104.55,老师
就像大多数人活不过百岁，有自身的局限,https://www.youtube.com/watch?v=7OZrncNvtk0,108.45,老师
“业”安排我们投生为人，我们也有寿命限制,https://www.youtube.com/watch?v=7OZrncNvtk0,114.67,老师
现代人类平均寿命也就七十几岁,https://www.youtube.com/watch?v=7OZrncNvtk0,119.79,老师
因此，如果明白业果法则，我们就会“舍”,https://www.youtube.com/watch?v=7OZrncNvtk0,124.79,老师
如果不愿接受业果法则，我们就充满“想要”,https://www.youtube.com/watch?v=7OZrncNvtk0,132.27,老师
对宠物充满慈爱与怜悯，于是我们变成了它们的主人,https://www.youtube.com/watch?v=7OZrncNvtk0,136.77,老师
（可是）我们能命令它们吗？别老、别病、别死,https://www.youtube.com/watch?v=7OZrncNvtk0,143.56,老师
我们命令我们的猫：别老、别病、别死，根本做不到的,https://www.youtube.com/watch?v=7OZrncNvtk0,146.44,老师
因为连自己别老、别病、别死，都还命令不了呢！,https://www.youtube.com/watch?v=7OZrncNvtk0,149.6,老师
如此不断地教导自己，然后慢慢去修行,https://www.youtube.com/watch?v=7OZrncNvtk0,153.93,老师
但如果什么时候还是闷闷不乐，就直接去观察,https://www.youtube.com/watch?v=7OZrncNvtk0,157.66,老师
就只是觉知，不去紧盯让它消失，就只是觉知,https://www.youtube.com/watch?v=7OZrncNvtk0,161.63,老师
一旦心有力量，就会自行抽身出来变成知者、观者,https://www.youtube.com/watch?v=7OZrncNvtk0,165.76,老师
當高僧大德教導（隆波）的時候，是沒有錄音的,https://www.youtube.com/watch?v=uKCcxNr-40c,9.19,老师
但聆聽後，（隆波將教導）埋在心中，分毫不差地記住,https://www.youtube.com/watch?v=uKCcxNr-40c,12.27,老师
高僧大德們教得很短，教的是實踐中的訣竅,https://www.youtube.com/watch?v=uKCcxNr-40c,18.22,老师
一旦動手實踐，理解與領悟就變得寬廣起來,https://www.youtube.com/watch?v=uKCcxNr-40c,22.84,老师
高僧大德們沒有給隆波智慧,https://www.youtube.com/watch?v=uKCcxNr-40c,27.42,老师
但他們給了隆波開發智慧的工具,https://www.youtube.com/watch?v=uKCcxNr-40c,29.97,老师
就好像他們沒有幫自己開荒——（清除）煩惱,https://www.youtube.com/watch?v=uKCcxNr-40c,34.69,老师
但他們給了自己刀——刀就是他們的教導,https://www.youtube.com/watch?v=uKCcxNr-40c,38.14,老师
而後隆波就每天鏟除自己的煩惱,https://www.youtube.com/watch?v=uKCcxNr-40c,43.14,老师
煩惱曾經很厚重，如同迷失在密林中,https://www.youtube.com/watch?v=uKCcxNr-40c,48.02,老师
經過每天的開荒，就會輕薄起來,https://www.youtube.com/watch?v=uKCcxNr-40c,51.24,老师
（從密林）來到了空廣開闊的地帶,https://www.youtube.com/watch?v=uKCcxNr-40c,54.72,老师
因此，高僧大德給了什麽,https://www.youtube.com/watch?v=uKCcxNr-40c,59.19,老师
給了我們刀去開荒——（鏟除）我們的煩惱,https://www.youtube.com/watch?v=uKCcxNr-40c,61.34,老师
如果期待著高僧大德來給自己鏟除煩惱,https://www.youtube.com/watch?v=uKCcxNr-40c,67.34,老师
那就是嚴重的誤解了,https://www.youtube.com/watch?v=uKCcxNr-40c,70.72,老师
沒有誰可以替誰鏟除煩惱，一定要親自動手才能成功,https://www.youtube.com/watch?v=uKCcxNr-40c,72.87,老师
因此，学法就一定要战斗，要忍耐，要心意坚决,https://www.youtube.com/watch?v=sJRmxl-R_wE,9.15,老师
忍耐哪些呢？首先对高僧大德的教导要忍耐,https://www.youtube.com/watch?v=sJRmxl-R_wE,14.2,老师
有时高僧大德的教导会让我们的烦恼地动山摇，折磨我们的心,https://www.youtube.com/watch?v=sJRmxl-R_wE,19.4,老师
每一样教导，他不会总是像哄小孩似的给我们鼓励,https://www.youtube.com/watch?v=sJRmxl-R_wE,25.88,老师
让我们心情舒畅；否则，就还不是,https://www.youtube.com/watch?v=sJRmxl-R_wE,30.98,老师
真正的高僧大德会打磨我们,https://www.youtube.com/watch?v=sJRmxl-R_wE,35.1,老师
如果我们烦恼非常厚，他就会下锉子，知道锉子吗？,https://www.youtube.com/watch?v=sJRmxl-R_wE,38.3,老师
如果比那更厚，就挥斧头砍，因为实在太厚了,https://www.youtube.com/watch?v=sJRmxl-R_wE,45.95,老师
随着不断地修行，心会越来越细腻,https://www.youtube.com/watch?v=sJRmxl-R_wE,52.35,老师
高僧大德就用锉子、砂纸一点点打磨，这里一点，那里一点......,https://www.youtube.com/watch?v=sJRmxl-R_wE,56.0,老师
这些取决于我们自身，会获得什么层次的法，在于我们自己,https://www.youtube.com/watch?v=sJRmxl-R_wE,64.55,老师
不过，我们从高僧大德处所获的全都是有好处的,https://www.youtube.com/watch?v=sJRmxl-R_wE,70.5,老师
别只一味顾着自卑自怜，求鼓励求这求那，浪费时间！,https://www.youtube.com/watch?v=sJRmxl-R_wE,75.22,老师
隆波不喜欢撒娇哭鼻子的人,https://www.youtube.com/watch?v=sJRmxl-R_wE,80.95,老师
因为隆波不曾对高僧大德撒过娇，有的只是战斗,https://www.youtube.com/watch?v=sJRmxl-R_wE,83.85,老师
因此作为隆波的弟子就一定要战斗,https://www.youtube.com/watch?v=sJRmxl-R_wE,88.88,老师
没有谁可以阻止心的软弱气馁，如果它要气馁的话,https://www.youtube.com/watch?v=sJRmxl-R_wE,92.75,老师
但气馁了也不放弃，战斗下去！,https://www.youtube.com/watch?v=sJRmxl-R_wE,98.78,老师
懒惰也可以，但懒惰了依然战斗下去，不来哭鼻子,https://www.youtube.com/watch?v=sJRmxl-R_wE,101.6,老师
抱怨、哭鼻子……损失惨重的，心只会更脆弱,https://www.youtube.com/watch?v=sJRmxl-R_wE,107.85,老师
而如果越有人不断地哄哄哄，就会越习以为常,https://www.youtube.com/watch?v=sJRmxl-R_wE,114.78,老师
我们并不是一个需要不断被哄或安慰的小孩子,https://www.youtube.com/watch?v=sJRmxl-R_wE,119.58,老师
已经大了，就一定要起身迎战！,https://www.youtube.com/watch?v=sJRmxl-R_wE,123.47,老师
世间生活充满了数不清的苦与痛,https://www.youtube.com/watch?v=sJRmxl-R_wE,128.1,老师
要想挣脱枷锁，需忍耐点,https://www.youtube.com/watch?v=sJRmxl-R_wE,135.0,老师
挨训被骂，对教导必须忍耐；对于自己的惰性，必须忍耐；,https://www.youtube.com/watch?v=sJRmxl-R_wE,138.47,老师
必须坚忍着不迎合烦恼……,https://www.youtube.com/watch?v=sJRmxl-R_wE,145.72,老师
看到吗？必须有好几种忍耐：忍耐着不迎合烦恼,https://www.youtube.com/watch?v=sJRmxl-R_wE,148.22,老师
烦恼习气劝我们睡觉，如果还没到该睡的时间，就先别睡,https://www.youtube.com/watch?v=sJRmxl-R_wE,152.97,老师
烦恼习气劝吃、劝玩,https://www.youtube.com/watch?v=sJRmxl-R_wE,157.72,老师
如果还不应该吃、不应该玩，就别去吃、别去玩……,https://www.youtube.com/watch?v=sJRmxl-R_wE,160.07,老师
隆波随喜我们各位的功德,https://www.youtube.com/watch?v=rqUTzv_R-BY,10.94,老师
愿功德护佑每个人快乐、进步,https://www.youtube.com/watch?v=rqUTzv_R-BY,16.64,老师
有觉性、有智慧，护佑自己远离所有苦与危险,https://www.youtube.com/watch?v=rqUTzv_R-BY,23.89,老师
经常想到自己已做过的功德,https://www.youtube.com/watch?v=rqUTzv_R-BY,38.14,老师
心就会生起禅定、宁静与清凉,https://www.youtube.com/watch?v=rqUTzv_R-BY,44.49,老师
当心宁静、清凉了,https://www.youtube.com/watch?v=rqUTzv_R-BY,53.62,老师
我们的心就可以有力量解决生活中的问题,https://www.youtube.com/watch?v=rqUTzv_R-BY,57.54,老师
无论问题有多么棘手,https://www.youtube.com/watch?v=rqUTzv_R-BY,65.12,老师
如果心力够，没有浸泡在问题之中,https://www.youtube.com/watch?v=rqUTzv_R-BY,69.19,老师
有抽身出来成为知者、观者,https://www.youtube.com/watch?v=rqUTzv_R-BY,75.17,老师
在解决问题的时候不带偏见,https://www.youtube.com/watch?v=rqUTzv_R-BY,80.67,老师
我们就可以苦很少地活在世间,https://www.youtube.com/watch?v=rqUTzv_R-BY,84.94,老师
如果修行越来越好，苦就会越来越少,https://www.youtube.com/watch?v=rqUTzv_R-BY,91.39,老师
六道轮回的旅程是条漫漫长路,https://www.youtube.com/watch?v=rqUTzv_R-BY,96.37,老师
但对有志者来说，并不是一条没有尽头的路,https://www.youtube.com/watch?v=rqUTzv_R-BY,101.72,老师
去行善造福，六道轮回就会越来越短,https://www.youtube.com/watch?v=rqUTzv_R-BY,107.94,老师
到了某一点，我们会接触到真正的寂静之乐,https://www.youtube.com/watch?v=rqUTzv_R-BY,115.32,老师
那是钱买不到的,https://www.youtube.com/watch?v=rqUTzv_R-BY,122.02,老师
必须投注体力与精力，去学习、探究自己的身心,https://www.youtube.com/watch?v=rqUTzv_R-BY,124.47,老师
有一天就能够抵达寂静之乐,https://www.youtube.com/watch?v=rqUTzv_R-BY,133.74,老师
随着不断地探究，有时心会散乱起来,https://www.youtube.com/watch?v=rqUTzv_R-BY,137.34,老师
如果心散乱，我们就回想：,https://www.youtube.com/watch?v=rqUTzv_R-BY,143.97,老师
这次我们来供僧衣,https://www.youtube.com/watch?v=rqUTzv_R-BY,146.89,老师
很多人一起参与做功德，每个人都是兄弟姐妹,https://www.youtube.com/watch?v=rqUTzv_R-BY,149.07,老师
心很温暖，有快乐，禅定就自然地生起,https://www.youtube.com/watch?v=rqUTzv_R-BY,157.64,老师
如果我们和慈爱在一起,https://www.youtube.com/watch?v=rqUTzv_R-BY,163.07,老师
或想到我们做的这个布施，属于“施随念”,https://www.youtube.com/watch?v=rqUTzv_R-BY,166.72,老师
我们忆念到一起参与供僧衣活动的朋友,https://www.youtube.com/watch?v=rqUTzv_R-BY,172.57,老师
感到彼此真诚相待，这是慈爱,https://www.youtube.com/watch?v=rqUTzv_R-BY,176.84,老师
同样可以生起禅定,https://www.youtube.com/watch?v=rqUTzv_R-BY,181.54,老师
我们的心拥有了禅定、快乐与愉悦,https://www.youtube.com/watch?v=rqUTzv_R-BY,186.57,老师
就去解决生命中的问题	,https://www.youtube.com/watch?v=rqUTzv_R-BY,191.27,老师
或者来继续修行——来继续探究身心的实相,https://www.youtube.com/watch?v=rqUTzv_R-BY,194.07,老师
就是这样不断地交替进行：,https://www.youtube.com/watch?v=rqUTzv_R-BY,199.02,老师
哪个时段心有力量、滋润与愉悦,https://www.youtube.com/watch?v=rqUTzv_R-BY,202.42,老师
那就去观身去观心：没有“我”，没有“我的”,https://www.youtube.com/watch?v=rqUTzv_R-BY,206.19,老师
哪个时段心散乱，想到今天做的布施,https://www.youtube.com/watch?v=rqUTzv_R-BY,210.92,老师
或在别的地方做的布施,https://www.youtube.com/watch?v=rqUTzv_R-BY,216.57,老师
想到我们持守的戒……,https://www.youtube.com/watch?v=rqUTzv_R-BY,220.12,老师
今天阿姜宋彩尊者给大家授了戒,https://www.youtube.com/watch?v=rqUTzv_R-BY,222.42,老师
我们要用心持守，当持戒持得很好时,https://www.youtube.com/watch?v=rqUTzv_R-BY,225.42,老师
每次忆念到，禅定也会生起，称之为“戒随念”,https://www.youtube.com/watch?v=rqUTzv_R-BY,228.99,老师
看到了吗？今天有好几种收获：,https://www.youtube.com/watch?v=rqUTzv_R-BY,234.64,老师
有“施随念”——来布施参与供僧衣；有“戒随念”,https://www.youtube.com/watch?v=rqUTzv_R-BY,237.22,老师
