text,video_url,start_time_seconds,speaker
the Buddha statue is very beautiful and but there's some defects here and there that moment you forget about your body and mind. Therefore you need to train you to train to be self-aware. The method that we can train this mind is that first of all you have to meditate on an object whatever object is try to be aware of your mind can meditate on an object and try to be aware of your own mind. For example chanting mantra like budo budo Or you can chant any sort of mantra. Some people,https://www.youtube.com/watch?v=1mUHIWY8oQs,889.52,Speaker
reciting one time two times one equals two 2* 2= four. In Thailand we have letters and we reciting the letters. We don't pay attention to other things. We pay attention to our meditation objects on and on. And then once the mind wander off to think about the things and we try to be aware of the mind that wandering away to think or sometime you're breathing in good brea out go and you listen to you heard something you pay attention to that particular voice who is that and you pay,https://www.youtube.com/watch?v=1mUHIWY8oQs,936.12,Speaker
and you turn to that person and forget about yourself. So meditate on an object and once the mind drift away from that particular object then try to be aware of it. At first it might drifting away for a long period of time but after a while then it becomes shorter and shorter and whenever and after a while when drifting away you know so right away drift away no so again. Every time that you knows that the mind drifting away it will give rise to nondolution which is the self awareness. So we have to train ourselves to become selfare. To be selfaware is when we know that we are drifting away. We don't forbid the,https://www.youtube.com/watch?v=1mUHIWY8oQs,983.2,Speaker
"drifting away mind. We don't try to forbid it. Nobody can do it. We can tr test it right now. Do not think. Can you do it? No, you cannot the mind sneaking out thinking things all the time. It's drifting way to see to think. So the mind is something that we cannot forbid it. It's nonself. So we try to train ourself when drifting way knows so drifting way again knows so again very as much as possible ultimately then illusion or drifting way mind will shorten your knowing more often. Back",https://www.youtube.com/watch?v=1mUHIWY8oQs,1028.72,Speaker
then you might drifting away all the time and never become self but then after after you're meditating on an object one might drifting away you know so drifting away again know so again one day you might drifting away three time and know three times you might know only three times but the next day you can know 10 times at the beginning you have a few knowing mind but for for example 24 hours if you drifting away for wandering away for about uh 24 hours and know only one time. But after a while when you drifting drifting away and you know one hour at a time. So one day you can have the knowing mind for 20 time 24 times. So when am I drifting away? No. So when,https://www.youtube.com/watch?v=1mUHIWY8oQs,1075.2,Speaker
"I drift to see, no. So drift away to listen. No. So no. Then the delusion will be the drifting away will be shorter and shorter. For the pe for those who never practice, they're only wandering away only one time. They're driven away from the beginning from the moment they wake up and then they go to sleep. But when you keep on practicing then only after one hour you're drifting away and you know that you just drifting away. You just drift away for for a day you can know for about 10 times a day but keep keep on practicing drifting away.",https://www.youtube.com/watch?v=1mUHIWY8oQs,1123.92,Speaker
No so again drifting away no so again even only one minute you know. So and then 10 second you will know and and then even just the mind moves a little bit you will know right away. So for the people who cannot practice da danding only one time but for those who can practice them they can drifting away countless times a day but they know. So we come to train ourselves to wandering away only a short period of time so that the knowing might arise very often. So you meditate on on any object and try to be aware of your own mind. If,https://www.youtube.com/watch?v=1mUHIWY8oQs,1170.0,Speaker
"you practice like this then you'll become self aware and if you can become self aware then we can train our mind. The next task, a powerful mind is the mind that is calm and peaceful. Most people don't have any power energy because the mind is busy at work. The mind gets tired. How do you re-energize your mind? So you bring the minds to rest with one object. It is called samata smat practice. Let the mind rest with one object while being",https://www.youtube.com/watch?v=1mUHIWY8oQs,1216.32,Speaker
mindful. You if you already having the mind staying with the one object but not being aware then you completely lost again. Most of the practitioners have this mind loss and do the smati practice and then bring their mind to stay with one object and staying dull and sleepy there. So samata when you do the practice you still need the awareness the mindfulness in order to do it you need awareness all the time otherwise the samata practice will be the incorrect kind of samati then your practice will not will be just the mind being busy. So when you have one meditation object and become,https://www.youtube.com/watch?v=1mUHIWY8oQs,1262.68,Speaker
"aware frequently your mind become upright and stable. So now when you want to gain more energy and power for the mind, you keep going back to your meditation object, you can use the O1. But if you want the mind rest, let the mind stay with the meditation object. If the mind is busy to see, to hear, to taste, to feel contact, to think, if the mind is busy running around, the mind gets tired and then the mind will be tired and not having enough energy. So let the mind rest with one object. For example, when I need to rest, I would just stay with my breath. Breathing in, put breathing out toe.",https://www.youtube.com/watch?v=1mUHIWY8oQs,1308.64,Speaker
"When I breathe in, put breathe out toe. The mind doesn't move anywhere else. The mind stays still with the breath. Stay with the mind doesn't do anything else. When the mind doesn't do many things, the mind will regain energy. That's the principle of samata practice. Bring the mind to stay with one meditation object continuously. Bring the mind to stay with one object continuously. The mind is the knower. The the mind is the object observer. So if I'm looking at this white flower and looking at it that flowers is being looked at that",https://www.youtube.com/watch?v=1mUHIWY8oQs,1356.16,Speaker
one is knowing that I'm looking at the flower is the mind and the object is the flower. So when I want to practice calmness I look at the flowers. If I like it then you if you look at it and you feel happy you stay with the flowers and the mind won't wander off because you're happy and staying peaceful with the flowers being happy that's a principle of samata practice just looking at the flowers you can have the peace and mindfulness and calmness from it if you're going to try to control for the mind to stay still it won't stay still the mind doesn't like to be controlled So bring the mind to stay with one,https://www.youtube.com/watch?v=1mUHIWY8oQs,1402.96,Speaker
"object that is brings happiness. Emphasize it has to bring happiness. If you look at the beautiful flowers, you look at it and while looking at it, you don't pay attention to anything else. The mind stays with the flower. That's the mind stays with one object. The mind is one. Object is one. Staying together. The mind is one. The object is one. It stays together. It doesn't move to second, third, fourth object. That's how the mind becomes calm. During the Buddha era, there's one monk went to practice and their mind never stay",https://www.youtube.com/watch?v=1mUHIWY8oQs,1448.0,Speaker
"calm. So this monk used to be a ghostmith and when he got ordained, he stayed with Prasar. He was a young guy used to do a lot of beautiful work. So he thought that it will be full of desires and soar asked the guy to stay with the fall things that are dirty. So everything that comes in for example food that comes into the body when it gets through the mouth it's nice looking and once you spit it out it's ugly. Everything that comes out of your body is all dirty. Your ears, your eyes, your mouth,",https://www.youtube.com/watch?v=1mUHIWY8oQs,1493.88,Speaker
"everything that gets discharged from the body is dirty. The sweat is full of dirt and dead skins. So, Prasari taught this student to just keep observing the body that it's full of foul things, dirty things. And then this monk disliked it. He didn't like it keep observing other dirty and foul things and the mind got irritated and couldn't become calm. So he was feeling very discouraged and wanted to leave the monkhood. He felt that he couldn't make progress because he couldn't get calmness that hasn't even beginning the wisdom cultivation just even staying calm. He couldn't get",https://www.youtube.com/watch?v=1mUHIWY8oQs,1540.32,Speaker
"it. So he wanted to leave monkhood. Just a moment before leaving monkhood, he had a chance to meet with Lord Buddha. And Lord Buddha said that now you have become a monk and you haven't really truly learned dama. So he just went to get the arms and he got this gigantic beautiful pink lotus. In Thailand, the pink lotus in Thailand are tiny and once the sun rises, it gets wilted. In India, it stay full bloom in the sun. So then Lord Buddha told this monk to bring this pink lotus to put it next to his cottage. He's really",https://www.youtube.com/watch?v=1mUHIWY8oQs,1585.8,Speaker
"satisfied and happy and put this pink lotus next to his cottage. He looked at it and it's so beautiful. It's pink. It's red. The mind likes beautiful things. He looked at the beautiful lotus. The mind stays with the lotus. And the mind kept observing the lotus that is beautiful. So he forgets about everything else. And the mind is just staying with one object, a beautiful lotus. That's a samata practice. So that's a secret of samata practice. You need an object that the mind is fond of. The mind likes and will but it must not create any defilements. It doesn't stimulate um defilements. You cannot look at a porn pictures and then you won't be able to",https://www.youtube.com/watch?v=1mUHIWY8oQs,1631.44,Speaker
"get calm. You'll be even more busy. So you're looking at the flowers. It's beautiful. Keep observing it. The mind stay with the flowers. As the mind staying calm with one object, that's called samata practice. The mind gets to rest. It doesn't move anywhere else. So that's the secret of the sumata practice. Choose the right kind of object by staying with my breath inside reciding put out. So I get calmness from it. That monk that I just told the story about he likes the red lotus. So he gets happy after observing and staying with the great",https://www.youtube.com/watch?v=1mUHIWY8oQs,1678.64,Speaker
"lotus. So when you know how to practice, you know to you don't need to copy anyone. Observe your mind to see which object that when your mind stays with it, your mind becomes happy. Each person would be different as his student to consider and observe the foulness. Some people would become calmness getting rid of the desire and the lust. But this monk didn't like it. So Lord Buddha asked him to observe the pink lotus and the mind doesn't move anywhere else and the mind becomes calm. So that's the secret for calming the mind with the samata practice. So choose your object",https://www.youtube.com/watch?v=1mUHIWY8oQs,1724.6,Speaker
wisely. Which one would make you stays calm and happy? Observe yourself. See what object that you stay with. Your mind is happy and calm. The happiness that arises from samata practice. So happiness is the near cause for samata for samati. So this is num one of the main rules of the practice is happiness is the near cause for samati. So if you have any meditation object and your mind keeps wandering off it means you need to look at something else find something else don't be greedy don't have the desire wanting,https://www.youtube.com/watch?v=1mUHIWY8oQs,1770.28,Speaker
to be calm and peaceful then you won't be able to when I do initially trying to do this I breathe in put breathe out toe when the mind is calm I knew so when the mind moved out I knew So when the mind is quanimas I knew so when the mind gets irritated I knew so just kept breathing it's okay the mind can get anything into any feelings and then but you stay with the breathing when you look at the flowers the the mind might gets the attractions to the flower it's okay having the mind staying with the object if you can do this your mind will become calm when I want to do something it's,https://www.youtube.com/watch?v=1mUHIWY8oQs,1816.24,Speaker
"simple for me. I just observe it, observe my object. So practice until you become good, until you become proficient at it. You can stay with the flowers and you can stay calm. When you really good at it, you can look at anything and you can become calm. Initially, some people can start with just one candle and you observe the fire. Some people just love the fire. Some people likes to play with fire and could set fire for in the house. So some people who like the fire would light the candle and observe the fire and how it's flickering and you become happy and the mind will stay with the with the fire. It doesn't matter",https://www.youtube.com/watch?v=1mUHIWY8oQs,1862.96,Speaker
"whether it's good or bad. It's okay. The mind just stay with the fire. That's a mata practice. One is mind, one is object. They stay together. I used to practice that is related to fire or water. I used to stay by a river and as the water flows the water ripples. So you could see these tiny ripples, it was bringing happiness for me. So once the mind became calm and I stay with one object and I became happy and then the mind became calm. So the object could be anything as",https://www.youtube.com/watch?v=1mUHIWY8oQs,1910.16,Speaker
long as you stay with it and you're happy. But that object must not stimulate any defilements. You cannot watch porn and say it brings happiness because it stimulates the defilement or you can scold you cannot scold others and then your defilements would become stronger. Find a meditation object that would not stimulate defilements. Just observe it. Keep observing with the normal mind. observing that meditation object and the mind will become calm and then you will gain the energy and the power of the mind. How you get this supernatural mind power is through the samata practice. So next step it's about the,https://www.youtube.com/watch?v=1mUHIWY8oQs,1955.44,Speaker
wisdom cultivation. Samata would brings you energy and power. So the next step about the wisdom cultivation it's about learning the truth about the body and mind learning the truth about ourself what is called ourself it could be separated into the body and mind once you when you want to learn about the truth about the body and mind. So in order to do so you need the power the energetic mind powerful mind. If your mind is too busy and doesn't have any energy getting lost here and there all the time that way the wisdom will,https://www.youtube.com/watch?v=1mUHIWY8oQs,2002.24,Speaker
"never arise because the mind is too busy. It's too scattered. So bring that back bring back the mind back to our body and mind. And once you keep observing it and know the movements, the stability is getting stronger and stronger. Once the mind moves, you will come, you become aware of it. At some point, the mind becomes upright and stable. Once the mind moves, you will know. The moment you know that the mind is lost, the mind is that is lost disappears. And then the knowing mind will arise. the knowing minds that luminous and happy will arise. There's another approach to this in order to get the upright and stable mind is to get into",https://www.youtube.com/watch?v=1mUHIWY8oQs,2048.4,Speaker
Janna. But just this during these short courses it's hard. It takes a long time decades in order to achieve Janna. It takes a really long time. So if you've never practiced this there is an easier way. So just observing the mind just like when you practice the awareness once the mind become upright and stable that is the moment that mind is self-aware. So as you have the meditation object and your mind moves to think you know so then if you do this frequently and your mind will come back and stay with yourself because the moment that is lost it wanders off you know so you become aware of yourself again,https://www.youtube.com/watch?v=1mUHIWY8oQs,2093.8,Speaker
"and awake again and again and the mind becomes upright and stable. You become truly awake. The rest of the world are not awake. Everyone is dreaming. During sleep you dream. In the middle of the day you daydream. Everyone is just lost. So when the mind moves you just know. So keep doing this. When you want to rest, bring the mind to stay with one meditation object that makes you happy. Stay until you re-energize. Step back. Don't stay with the object. And then practice with your meditation object that the mind is lost. Just know so the mind gets upright and stable. Once the mind is upright and stable rooted in awareness then you can",https://www.youtube.com/watch?v=1mUHIWY8oQs,2138.8,Speaker
"do your wisdom cultivation. The moment that the mind is rooted in awareness you see the separation between the mind and the body. As you could see the mind and the body. This is the first step of wisdom cultivation. As you could see the body is one thing. The mind is another thing. After all this, you've listened to me so far. You started to gain samati. Can you feel the body? Can you feel it? That it's being observed. The body is being observed. The mind is the observer. Seeing the body sitting, you see the body turning left and right. You see the body moving. The mind is",https://www.youtube.com/watch?v=1mUHIWY8oQs,2185.2,Speaker
"observing. The mind is observing. Just like you observing somebody else's body. Just like observing a robot that can move. Can you see that the mind is move? The body is moving. Can you see that the body and the mind are separate things? Continue to practice this. You have many days. Keep doing this that I just suggested. Keep doing in this in steps. And when you get lost, you cannot differentiate the body and mind. Go back to calmness samata practice. When the minds gets re-energized, come back. You see that the body is one thing. This body is just like one of the flowers. Just like initially that you",https://www.youtube.com/watch?v=1mUHIWY8oQs,2232.6,Speaker
"practice. The mind is of an observer and the mind observe the flowers. How do you cultivate wisdom? The body is like the flowers. If the mind moves to the body, you just know so that the mind has moved to the body. So now that means you're not being aware anymore. Once you know that the body moves to the body once you know so the body the mind would jumps back out as a knower and you see the knower is one thing. The knowing mind is one thing the body is a separate thing. So if you have going down the road of Janna practice you could see the body and the mind. The body disappeared the world disappeared. That's only knowing mind. And then you will really really",https://www.youtube.com/watch?v=1mUHIWY8oQs,2278.6,Speaker
"know that the body and the mind are completely separate thing. And they will no longer merge. They will be completely severed permanently. If you not don't have the ability to get to Janna, you won't be able to do this. So keep practicing to become self-aware. Once the mindfulness recognizes the body that it's not us once we know so the happiness or unhappiness just knows so that it's not us. Once the mind when you become aware the defilements or the wholesomeness",https://www.youtube.com/watch?v=1mUHIWY8oQs,2324.16,Speaker
"it's not us the anger the delusion are not us. Most of the people who are angry don't even know they are aware. The angry person would become aware of the things that creates the anger. They're not aware of themsel being angry. We keep observing the person or the object that caused the anger. So they kept observing the person that brings anger to them. They would just keep observing. For example, if a dog is barking at you and you gets angry, you just keep looking at the dog. You don't know that the mind is angry. The mind",https://www.youtube.com/watch?v=1mUHIWY8oQs,2369.44,Speaker
"moves. But for those who never practiced, the mind will flow towards the object and stay with the objects. You start practicing and you realize that when the mind moves towards that aversion, the aversion and the mind is different things. The version is something that the mind knows. Like the body, it is something that the mind knows. Happiness and happiness indifference are the things that mind knows. Delusions are the things that mind knows. If you can separate like this, then you see that the body is not the mind. The happiness and happiness is not the mind. Wholesomeness and unholiness are not the mind. The mind has no",https://www.youtube.com/watch?v=1mUHIWY8oQs,2415.72,Speaker
"mama. There is only natural to be like quantum anything. If the person dominates the mind then is angry mind. If the greed dominates the mind the greedy mind. If the mind becomes miserable. If the mis misery dominates the mind, the mind become miserable. The mind is nothing but just something that knows the optics and can be dominated and overwhelmed by different uh emotions. Wholesome and wholesomeness, good or bad things. Happiness and happiness are one things and are another things and the mind is also another thing.",https://www.youtube.com/watch?v=1mUHIWY8oQs,2461.64,Speaker
"is when we can separate the aggregates. We can separate the aggregates since the time where we can separate between the body and mind. But if you become more competent, then you'll be able to see more subtle. You see that feelings and the body is different things and wholesomeness and the body are different things. Person is not the mind. The person is not the mind. Something that infiltrate the mind for a moment and then falls away. If you can separate like this, this is when you can separate their aggregates. And then each and every aggregates will portray the three characteristics. Back then when the aggregates cannot portray the three characters because of my wandering away,",https://www.youtube.com/watch?v=1mUHIWY8oQs,2507.52,Speaker
"the wandering away to hear that you wandering. You drift away to see that the body is yourself. You see that the feelings happiness and happiness are us. You see that and wholesomeness are us. You think that we are the ones who angry, greedy and deluded. But if you can separate these aggregates and you'll be able to see that the body is not us. It's something that a mind knows. Happiness and happiness are not us. It's something that a mind knows. And wholesomeness are not us. It's something that a mind knows. This is things. This is when we can have the right interpretation. The interpretation is right. When you",https://www.youtube.com/watch?v=1mUHIWY8oQs,2552.64,Speaker
"the memory there there are two things the right and wrong interpretation. Most people have wrong interpretation. You think that the body is us. This is these happiness and happiness are belong to us. These wholesome and wholesomeness belong to us. We are angry. We are greedy. They always us. We have misinterpretation of us. But if you keep on separating the aggregates that body is one thing, happiness and happiness are another things and the norma is another thing. And then we able to see that the body and the mind is two different things. We can have the right interpretation that the body is not as the body is of mind. Happiness and",https://www.youtube.com/watch?v=1mUHIWY8oQs,2598.72,Speaker
"happiness are coming on it own. They are not under our command. It's not us. They are not us. We have the right interpretations that they are subject to uh impermanent suffering and nonself or aversion, delusion and greed when arises. Most people don't aware of them are not aware of them. But we for practitioners we see that they the mind are not angry, greedy or deluded. You see that aversion, delusion and greed are something that impermanent just comes and goes. Anybody becomes very angry for a very long period of time like a year,",https://www.youtube.com/watch?v=1mUHIWY8oQs,2643.8,Speaker
three days? Anyone when you got heartbroken? Anyone got heartbroken before or you got left by your boyfriend and girlfriend? You feel sorry. A lot of pe some people feel sorry for a long period of time but actually you feel miserable for just moments. You're walking for example you're walking on the street and like you're walking in drama series and listening to music sad songs. You feel that you're a heroine who you are and you see a mad,https://www.youtube.com/watch?v=1mUHIWY8oQs,2688.8,Speaker
"dog and you forget about your heart broken. You have no m hearten anymore. You're afraid of the dog. You're not heartbroken all the time. You only feel sad only when you think of that things that make you sad. It's not permanent. And you'll see that the body is permanent suffering and nonself. It is not us. Happiness and happiness are non impermanent suffering and nonself. And wholesomeness are impermanent suffering and nonself. Even our mind is impermanent suffering and nonself. Sometime the mind is nowhere. Sometime lost mind. Sometime the know, sometime",https://www.youtube.com/watch?v=1mUHIWY8oQs,2736.2,Speaker
"thinking mind, sometime is the know. Sometime is sometime the know. Sometime listener, sometimes a no mind, sometime it is the smeller, sometime it's know sometime becomes the feeler through the sensation of the body. Feel the sensation of the body. You forget about that the mind drifting away to feel the sensation. Even the mind arising and falling away. Sometime arises through the eyes. Sometime arises through the ears, nose, head, tongue or the mind through the world of thought and dreaming. Even the mind arise in the following way. This is when you cut away you practice personal",https://www.youtube.com/watch?v=1mUHIWY8oQs,2781.92,Speaker
practice. Practice is to cut away wisdom. Once you gain enough strength then you keep on yourself and become self-aware. And if you have enough strength then the separate can be se the can be separated body is one thing happiness and happiness and wholesomeness are another things another then you can cut away the wisdom to see that the body is permanent the body breathing out is it permanent and you breathe out all the time you'll die soon if you breathing out constantly even the body that breathing out is imper permanent is not impermanent. Breathing in is not impermanent because you have to breathe out and keep on alternating between,https://www.youtube.com/watch?v=1mUHIWY8oQs,2827.48,Speaker
these two. You can sitting you can sitting but you can't keep sitting forever otherwise you'll be rotten to death like people who got stuck in the bed and have to stay there. they got rotten. The body um was suppressed by the suffering and cannot and the body cannot be command cannot command the body to not age or die. If the mind becomes stable and see that the body's three characteristics you see that all the feelings happiness and happiness arising and falling away comes and go on its own. You cannot command it. We cannot command it to be happy forever or to not forbid the suffering to happen. We cannot forbid the,https://www.youtube.com/watch?v=1mUHIWY8oQs,2873.12,Speaker
"suffering from happening. We cannot command it. We cannot command it. Meaning that it's nonsel and the happiness is impermanent as well because it stay for a while. And whenever we think of the objects, the story that makes us happy, it stays. For example, if you won the lottery, you becomes happy. You see, you feel that, oh, you're going to be rich today. But then your friends helps you talk to you of other things and you're afraid of your friends to borrow your money. When you're afraid of the your friends borrowing the money, you feel not happy anymore because you're afraid of other people taking your money",https://www.youtube.com/watch?v=1mUHIWY8oQs,2918.24,Speaker
"away. Even the happiness stays is impermanent. Keep on observing these truth and you'll see that even the body is not impermanent. This is nonsel and suffering. Happiness and happiness impermanent suffering and nonself. They cannot under your command cannot command it to be happy or bit the suffering from happening. Even wholesome and wholesomeness are impermanent suffering and nonself. If you command the mind to be wholesome forever, it's not possible. Sometimes good, sometime bad all day long. Seeing this truth, even if my angry mind stay for a while, really my stay for a while, deluded my stay for a while. Keep on observing these and seeing they are",https://www.youtube.com/watch?v=1mUHIWY8oQs,2964.2,Speaker
"impermanent and you cannot command the mind to be a particular things that you want. These are unself. Or if the mind wants to observe the things, smell or thinking through the mind, you cannot choose it. The mind works on its own. You can prove it like you can see the body Buddha statue and don't think stop thinking. Can you do it? Some people thinking how to do it, how to not thinking. Now I'm not thinking. How could you say that because you are thinking you cannot command it up mind is nonself you keep on reserving the five",https://www.youtube.com/watch?v=1mUHIWY8oQs,3009.48,Speaker
aggregates of the body the feelings happiness and happiness suffering mental fabrications of the mind and the interpretation sometime it's right sometime it's wrong most of the time it is wrong interpretation You you didn't interpret according to your will. You cannot interpret the body to be the three characteristics. You cannot command it. You have to keep it. Learn the lesson. Learn from the dharma that the body is not is not ourself. Keep on listening and then then you observe that it's not truly ourself. It's under the characteristics. Nothing,https://www.youtube.com/watch?v=1mUHIWY8oQs,3054.48,Speaker
"of our body and mind is under our command. Actually, there's no self to put it simply. So when you do smarter practice, the might gain some strength and you can continue to practice the vasa practice to separate the no mind from the objects. The body happiness and happiness are something that the mind knows. And you'll see that everything is arise and fall away and not under our command. Keep on observing these repeatedly then up to one point then the noble path will arise. The noble path will arise as soon as when the and the wisdom is fulfilled are fulfilled. Automatic for example",https://www.youtube.com/watch?v=1mUHIWY8oQs,3100.32,Speaker
