text,video_url,start_time_seconds,speaker
它没有真正觉知自己的觉性。 所以我们需要训练，舒舒服服地训练，用平常人的心。 我们训练时，看到身体移动觉知。 有些人想观呼吸就观呼吸， 有些人想念诵佛陀就去念诵， 或是有些人直接观心也可以，看到心有快乐，有痛苦，有不苦不乐。 或是看到心中生起的烦恼杂染，贪、嗔、痴之类的，好的心、坏的心之类的，训练去观。 持续不断地观，轻轻松松地观，观到有一天，觉性能够自行生起。 能够自行生起的觉性，我们将会感觉到它没有刻意的成分在。 就好像是，我们训练以后，身体呼气，它就会自行觉知。,https://www.youtube.com/watch?v=KDXQm5WbPBc,440.01,老师
自行觉知的心，称之为有觉性，它就能够被用来继续修习禅修业处了。 那个能够自行觉知的心，它没有重量，它是轻的，所以我们要继续训练。 假设每次我们修习禅修业处，还需要刻意的话。 或是觉得还要，就好像，有动机去让它意识到身体，意识到心。 这样的话还处于真正的觉性尚未生起的层次。但问说这必要吗！ 是必要的，必需要修的。 只是不要太过于用力，直至它变成紧盯。 紧盯身体，紧盯心。这样是黏着于休息型的禅定，不是用于开发智慧的禅定。 在师父有很多很多痴，不能够跟隆波学的时候，,https://www.youtube.com/watch?v=KDXQm5WbPBc,488.35,老师
师父就是用这个，去训练自己的觉性。 那个时候隆波说，观心什么也观不了，什么也看不出来，那就去觉知身体。 师父听到的就这么多的，因为剩下的也听不懂。 听到隆波教说，让移动身体了然后去觉知。 师父回到家，就去训练动了觉知，动了觉知，停止也觉知。 当动了一会儿以后，我们的身体移动时，觉性在自行知道，没有刻意。 它动的一瞬间，觉性就自行知道，心就有快乐，有喜悦涌现出来。 师父就觉得说，“哦，修行就只是这样，它根本没有做什么，就只是感觉。 身体动，它觉知，它自行觉知，但是起初我们训练的时候，它根本没有觉知。 类似于有一点点刻意，但我们训练到心能够记得色身的境界了。,https://www.youtube.com/watch?v=KDXQm5WbPBc,533.83,老师
它会自行生起觉性，是自动自发的，这一点很重要。 观心也是一样的，当生气生起时，我们不断地及时知道，贪心生起我们也要持续不断地及时知道。 迷失生起时我们也要持续及时知道，但是这个“迷失”大部分比较难看出来。 但倘若我们能够观嗔、观贪，慢慢地，训练去观，直至心它能够记得境界。 当它记得境界，接下来当嗔心涌现出来，觉性自行感知到，嗔就灭去 因此师父所训练的，刚一开始训练移动身体，心就愉悦起来。 和自己在一起的觉性自行生起，当有什么烦恼习气涌现出来， 那时收到一本自己是会员的杂志，它刚送来。,https://www.youtube.com/watch?v=KDXQm5WbPBc,582.22,老师
一收到，心想要读，它没看到。 但一打开，看到贪冲上来，觉性自行意识到，没有任何行为。 它看到贪，它一涌现的一瞬间，觉性自行意识到，然后它就灭去，是自动自发地灭去。 心便如此安宁祥和，这个觉性它是自行生起的。 我们必需要训练出这种（觉性），若我们能训练出来，打好基础，走下去是容易的。 但如果我们训练不出这一种，那我们就仍要努力继续去练，慢慢练下去。 因为，如果要走到彼岸的话，觉性一定要好。 如果训练的了觉性，能把它练到很好，别去紧盯身，别去紧盯心。 训练去观身体运作，观心运作。,https://www.youtube.com/watch?v=KDXQm5WbPBc,628.07,老师
然后我们带它练习去看，接下来它会记得境界，觉性就会自行生起。 然后如果我们能训练好觉性，剩下的路 ，要说它难也难，要说它不难也不难。 它取决于我们的理解。 当我们有觉性生起之后，我们所需要训练的下一步， 就是训练让心安住，让心和自己在一起。 安住的心，即是隆波所教我们的，称之为正定。 那个禅定，大家不要误以为它难如登天。 禅定是心连续不断地知道一个单一的所缘，我们佛陀、佛陀、佛陀下去， 如果心去知道佛陀、佛陀、佛陀，而且它不迷到其他地方去，它就会生起禅定。,https://www.youtube.com/watch?v=KDXQm5WbPBc,674.39,老师
简单地比喻来说，像这一代，那些喜欢玩脸书的人， 当去玩脸书的时候，一打开呐，看嘛，它就会介绍这个人给我们认识、那件事给我们看。 看看，往下读，我们发现吗，看的时候我们有禅定。 因为看了一下子，哇，已经过去两三个小时了，本来打算要看工作上的事宜十五分钟。 看来看去，一个小时过去了。 这是禅定，但这个禅定是心往外送的禅定，它不是用来修行的禅定， 如何做才能获得用于修行的禅定，那就用跟身心有关的所缘。 像有的人用佛陀也行，或是念诵其他的也行。,https://www.youtube.com/watch?v=KDXQm5WbPBc,723.58,老师
或是像有的人喜欢观身体呼气、吸气也行，习惯哪个就用那个。 因为什么呢？因为心想去知道它喜欢的所缘，这样禅定才会比较容易生起 。 举例来说，当我们去玩脸书的时候， 如果喜欢玩的人呢它喜欢，心感兴趣，让它去看，它便会入迷好几个小时。 有的人喜欢观身体呼吸，观气息就守着观气息。 看到身体呼气觉知，看到身体吸气觉知。 如果心喜欢这个，持续地观下去，倘若连续不断，禅定就会自行生起。 或者有些人，喜欢佛陀，就佛陀、佛陀、佛陀下去。 如果佛陀了以后，心喜欢佛陀，它就不会溜到别地方。,https://www.youtube.com/watch?v=KDXQm5WbPBc,768.62,老师
它就跟佛陀在一起，如果持续不断地佛陀下去，它就会生起禅定。 或者像有些人，用移动身体然后觉知，也行。 像有些人动了觉知， 如果我们能够连续地觉知下去，心不迷失，不走神。 不迷失去想，不迷失去工作，心同样得到禅定。 我们就可以看得出来禅定不是难的事情，不难训练。 只要找到心喜欢的禅修所缘，然后忆念那个禅修所缘， 要强调的是那个心喜歡的所緣一定非不善法。 就像隆波经常教导我们， 玩股票或打牌，心有贪念，不能用来修习禅定， 要以善心当所缘， 不诱发我们的心。,https://www.youtube.com/watch?v=KDXQm5WbPBc,814.33,老师
当我们这样做时，(心)就会获得禅定， 但必须再看一下，生起的禅定是休息型的禅定，还是用来开发智慧的禅定。 先说明，没有谁能一直修习用来开发智慧的禅定， 事实上，开发毗婆舍那需要很多的能量。 当心安住后去知道所缘且是在沒有强迫的情况下， 用它来开发智慧，不久，它就会消退，就像电池的电用完一样。 它就要去修习方便于休息型的奢摩他，先记住这一点。 比如我们修习禅法时，比如我们(念诵)佛陀、佛陀、佛陀。 起初，心与“佛陀”在一起，这是(心)往外送的奢摩他。,https://www.youtube.com/watch?v=KDXQm5WbPBc,862.32,老师
是(心)它跟所缘在一起的奢摩他。 专用术语称之为“止禅”， 是紧盯所缘， 这种禅定用来休息但不能开发智慧。 我们怎样才能提升我们的禅定直到生起智慧？ 生起智慧的禅定是心跟自己在一起的禅定，不往外的禅定，(是)安止的(禅定)。 安止的心就是心溜走的相反(状态)或者心摇晃不定的(相反状态)。 如果观者能看到心跑掉，比如，当我们修任何一种禅法， 当心跑掉了，我们及时知道，及时知道它跑了。 如果我们及时知道心跑掉的瞬间，心便会自动安住，,https://www.youtube.com/watch?v=KDXQm5WbPBc,911.74,老师
这称之为正确的正定。 由于及时的知道，心跑了，知道。因为我们没有去干涉它。 跑掉的心就会灭去，生起安住的心，这个自动得到正定。 比如我们修一个禅法，我们训练(念诵)“佛陀、佛陀、佛陀”，心跑掉了，我们不断地及时知道。或者(念诵)“佛陀、佛陀”，心跑到“佛陀”了，及时知道，(念诵)“佛陀”，心跑去想了，及时知道。 当我们常常及时知道，接下来当我们(念诵)“佛陀、佛陀”，心跑掉、心走神，我们及时知道，跑掉、走神的心便灭去，安住的心将会生起。 或者我们不断的(念诵)佛陀、佛陀，有时心跑去跟佛陀浸泡在一起， 然后我们知道的瞬间，它会马上变成正确的禅定。,https://www.youtube.com/watch?v=KDXQm5WbPBc,958.34,老师
隆波用的语言就是：我们不断地(念诵)佛陀但(念诵)佛陀后要及时知道自己的心。 有些人不明白要如何(念诵)佛陀才能及时知道自己的心， (念诵)佛陀就是不断地(念诵)佛陀，舒舒服服的(念诵)佛陀， 心跑去跟佛陀浸泡在一起要及时知道，心宁静要及时知道，心快乐要及时知道。 或者我们(念诵)佛陀了，心走神，及时知道，当知道了就再回来(念诵)佛陀。 如果我们在这一块不断地训练，正定会慢慢自行生起， 心会自行宁静而安住。 或者有的人要观呼吸，我们就观下去， 看着身体呼气，觉知，看身体吸气，觉知， 我们常常觉知，当我们呼吸的瞬间，心走神去跟呼吸在一起也及时知道。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1004.74,老师
或者心迷失去想其他的事情，我们也及时知道，当我们不断地去知道，之后，呼吸的瞬间，心耽于呼吸上，及时知道，知者、观者的心也会自行产生。 当不断地训练下去，就会看到呼吸的身体是一部分，有能观的心是另一个部分。 要经行也用同样的方法，同样的原则。 看身体走，心是知者、观者。 走着时心跑到腿上、跑到身体上要及时知道。 当及时知道的瞬间，它就会再一次自行成为知者、观者。 有时走着走着，心走神，我们及时知道(心)走神。 它就会再一次回来觉知自己 ，然后我们就继续走。 这样训练就会得到正定， 这个正定，是用在下一阶段--开发智慧。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1052.16,老师
另一种正定，师父省略不提，就是修禅那直到获得第二禅那， 这个时代的人，极少数能修到心正确地集中， 然后生起正定，生起自动的知者。 (这种禅定)难修、花时间，不太适合我们这一代的人。 所以沒有提到怎么修的方法，因为它超出了我们修行需要用的。 当我们生起这个(知者)时，不断修行直到生起了(知者)， 可以说我们修行到能证得道果的机会并不难了， 因为接下来就是开发智慧。 师父本身训练至有觉性后，再到心安住，还是弄错了很长时间。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1099.58,老师
之所以弄错了半天，就是怎样做？ 当隆波说 “开始会修行了，开始会觉知自己了”。 师父很高兴，“嗯，我会修行了，怎么样都走在这条路上了”。 本来应该是轻松自在地觉知，結果生起贪心，想要它持续。 本来应该让它连续不断，也就是不断地去觉知。 却生起贪心，怎么做才能一直地观，一直地知道， 这一点是我们主要的障碍。 这就像用有贪的心去修行一样，想要修行一直持续地觉知， 带着贪心去修行因此不生起真正的觉性(sati)， 好像贪控制着心，觉性就不生起、正确地禅定也不生起。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1151.84,老师
修行时，心就想 “嗯！这个很好、这个对的。” 这样会障碍我们，如果升起这样(状况)，修行就开始难了。 如果我们训练觉性，不停地训练下去，会比较容易，别以贪心去修行。 如果在修行中有贪心升起了，怎么办？ 没有別的办法，要及时知道贪心，要及时知道，如果以中立的心去知道，贪心就会灭去。 一旦灭去就会自然地觉知自己， 但依据我们的性格习惯，即使(贪心)灭去，它很快就会再生起。 我们的职责就是及时知道，及时知道直到心心灰意冷，“做不了”。 因为道、果、涅槃做不了，,https://www.youtube.com/watch?v=KDXQm5WbPBc,1198.35,老师
道、果、涅槃是自行生起，没有谁能让它生起，心就会接受。 心会接受因为它已经学到了， 已经训练了好久、精进了很久。 (带着)有贪的心修行了很长一段时间，没什么效果， 心知道这不是路，这不是路，正确的路就是有觉性不停地知道境界而已，(最後)心才会放下。 师父已经处在这种(状况)很久，好几年了。 因为那时当師父会修行时，師父觉得岸边似乎就在不远处了。 师父不分昼夜努力修行，辞职，去寺庙住。 致力于修行让它日夜都一直看得到(境界)。 当全力以赴的那时，真的能够一直看得到， 然后生起了高僧大德所谓的“心集中”。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1245.18,老师
但是那个时候(师父)不在隆波身边， 不知道这个心集中，它是止禅。 (师父)以为它集中起来是为了生起圣道， 事实上那时候的心有贪，没及时知道。 当没有及时知道心有贪，修行下去，本来应该就只是知道却去紧盯境界。 紧盯得很娴熟，无论何时想让心集中起来都可以，然后升起一些奇怪的现象。 刚好朋友提醒说“你呀！住寺庙已经很久了，去跟隆波做禅修报告。” 当朋友提醒去跟隆波做禅修报告，师父就去。 隆波说：“为什么修的这么苦？” 师父看不到，觉得自己修行得很好，觉性生起，一直看到境界。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1293.86,老师
其实那个时候生起的觉性是邪念， 生起的禅定是止禅，不是用来开发毗婆舍那的禅定。 当去见尊者时，尊者说：修了什么来着？错了！ 因为训练後的心，往外送得很严重。 指看这根树枝，心馬上跑去，这表示心习惯往外送。 在这里向大家重申：训练的时候，要训练正确，不要训练错了。 一旦训练错了，心往外送，这样很难纠正，用很长时间、很多精力才能纠正。 要继续修行直到心多次感到心灰意冷。 有一天，隆波让师父去观境界，让师父观(这个境界)到很娴熟。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1342.87,老师
那时根本不知道，因为心对修行很气馁，所以隆波才骗师父再回来修行。 当尊者让师父去观，尊者是哄骗师父去修行。 让心跟某一个心喜欢的所缘在一起，那个(所缘)师父曾经黏着的。 观了几个月，观到心很娴熟，心能够宁静跟观的所缘在一起。 隆波觉得是敲师父脑袋的时候了， 尊者问：“去观它干什么？”，师父很困惑，如果不让观这个，那要观什么呢？ 这就像骗师父去观(这个境界)好几个月一样，对吧？ 就像师父跟隆波在一起一样，师父认为隆波应該不会让师父误入歧途。 当隆波来提醒、敲脑袋说：“为什么要去观它？” (师父)就觉得不看这个，那要看什么？ 那个时候不明白，修行要有觉性，去觉知身、觉知心，,https://www.youtube.com/watch?v=KDXQm5WbPBc,1388.3,老师
而不是去觉知某种境界，然后心就跟那个所缘附着在一起。 当尊者这么提醒，就觉得 “咦！如果不让观这个，那要观什么？那样就没办法修行了！”。 因此，下定决心，好吧！今天就不观了，不修行 ，停！停止修行！今天放弃了。 就坐在这样的椅子上，舒服地坐着。 当舒服地坐着，曾经训练的觉性和禅定，这些(觉性和禅定)并没有消失。 但今天下定决心：不会专心去观什么了！ (然后)就看到心走神，跑到摇曳的脑波上， 半途，这脑波开始成为一个故事。 一旦师父及时知道，心走神，觉性及时知道心走神，,https://www.youtube.com/watch?v=KDXQm5WbPBc,1436.64,老师
及时知道的瞬间(走神)灭去，生起安住、跟自己在一起的心。 这样的心就是人们所说的正确安住的心、跟自己在一起、醒着和愉悦的心。 然后它保持不了(这样的状态)，因为我们不是有禅那的人，这个状态它生起一刹那，然后就灭去。 腿的感觉变得明显，心就开始跑到腿。 当(心)跑近腿时，腿的感觉就变得清晰。 当觉性及时知道心跑到腿瞬间(走神)灭去，灭去瞬间，生起新的安住的心。 这个新生起的安住心，也灭去，跑到摇曳的脑波。 一旦开始跑（的）瞬间，觉性及时知道瞬间(走神)灭去、再一次安住。 当升起这样的境界，是从未见过心安住的状态。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1484.98,老师
才说：哦！明白了，为什么隆波问：“为什么要去观它？” 这一点可以说是重要的关键点，这就是隆波帕默尊者曾经教过我们，我们经常听到的， 如果我们及时知道不安住的心，就会自动生起安住的禅定。 基本上我们都听说过，但我们从来没有亲身经历过，所以就不知道它怎么发生的。 师父看到心走神，一走神，心及时知道（的）瞬间灭去，生起真正安住的心。 但问这样的(状况)容易生起吗？它并不容易生起。 事实上，这是因为训练发展觉性而且持续不断地训练，直到最后禅定生起。 它有力量，虽说是禅定，但还不是正确的禅定，但心本身有力量、有觉性。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1534.28,老师
有力量的心，当它看到迷失的心，它(就)有觉性及时知道心迷失、走神。 (当)那种状态灭去，就生起安住的心。 这个安住的心，像我们这样训练的话，它会比较容易开发智慧。 不想用“自动自发的开发智慧”这个词，但实际上它本身已经是自行的开发智慧。 比如跑掉的心，及时知道它就灭去，跑掉的心灭去，生起安住的心。 跑掉的心是无常、是变化，生起安住的心。 然后安住的心，因为我们受过这样的训练， 它不会一直保持静止状态，它也会灭去，安住的心同样也是无常。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1582.98,老师
安住的心灭去，生起新的迷失的心。 当我们及时知道迷失的心，迷失的心就灭去，生起新的安住的心。 这个是心自动自发的开发智慧。 简单的说，如果我们不断地训练这个 ， 如果智慧足够的话，它就会返回来观那个生灭的心。 跑掉的心，生了就灭去，没有我参杂在里面。 甚至知者的心，生起了也灭去，没有我参杂在里面。 例如，如果知者的心是我的话，或者跑掉的心是我的话，那它必定可以控制、可以命令。 (但) 它不能控制，不能命令，如果我们学到这一点就会看到， 心生了就灭，没有我参杂在任何部分。 这个可以说是击中敌人而进入到心本身了，,https://www.youtube.com/watch?v=KDXQm5WbPBc,1629.9,老师
如果智慧足够的话，它会返回来观，心本身也没有我，就能够生起圣道。 问说为什么师父舍弃透过身体来开发智慧呢？ 如果我们训练这点上来，(要看到)身体不是我，这并不难。 例如，有时我们训练到生起安住的心了， 如果我们(用)安住的心来观身体的话，就会看到身体是被观查的对象，身体不是我。 对于那些已经有了知者的人，这个是自动看到的。 但是错误地认为身心是我，这个烦恼习气，它并没有隐藏在身体內。 即使看到身体不是我，澄清邪见的圣道尚未生起。 但如果我们修行到生起安住的心，然后看到心的生灭，,https://www.youtube.com/watch?v=KDXQm5WbPBc,1677.87,老师
生灭一刹那，一刹那的。 就会看到，生灭的心，没有我隐藏在那里， 没有我藏在任何地方。 因为如果有我隐藏在那里的话，它应该可以控制，可以指挥的。 但这个我们指挥不了，控制不了。 它会逐渐积累和清除心是我的这个邪见。 这就是我们所能做的，我们靠自己修行、靠自己提升心。 当我们不断地训练，心开始看到身体的生灭、看到心的生灭， 或者看到身心的苦和无我。 我们不断地训练，不断地训练，直到有一天，心保持中立，心对一切状态均保持中立。,https://www.youtube.com/watch?v=KDXQm5WbPBc,1726.96,老师
不管我们刚开始训练的时候，觉性生起，有时心生起快乐和愉悦。 或者有时我们看到烦恼习气灭去，心是愉悦的，这颗心还没保持中立，还有喜欢(的状态)。 或者有时我们修行处于退失的阶段心生起气馁、不喜欢。 但如果我们修行下去，我们会看到喜欢生了就灭，气馁生了就灭。 喜欢它不是我，气馁它也不是我。 如果我们不断地观下去，重复地观，经常地观，心会保持中立。 喜欢生起，心不会膨胀，不喜欢生起，心也不会萎缩。 就只是看到某种状态生起而已。 但是这需要一段时间的修行，直到心保持中立，,https://www.youtube.com/watch?v=KDXQm5WbPBc,1774.8,老师
