text,video_url,start_time_seconds,speaker
不讓它去看 不讓它去聽 不讓它去聞氣味 不讓它去嚐味道 不需要逃避 去自然正常地去接觸 一旦接觸了之後我們的心有變化 生起了快樂知道 生起苦知道 生起善不善要知道 不久智慧就會生起 所有的 我們日常生活中所有的一切 全部都是生了就滅 就會這麼照見 心如果明白這一點 心就會苦很少地活在世間 苦就會大量地減少 不停地修行下去 不再執著 不再抓取,https://www.youtube.com/watch?v=NcISDw5rzac,853.44,老师
不執著身體 就不會因為身體而苦 不執著心 就不會因為心而苦 它不執著是因為看到三法印 一而再而三地去重複看到三法印 看到更深一層 直到看到這個四聖諦 知道說有想要 必然會有苦 不再有想要就不再有苦 就會這個自知 好了今天講法就講到這裡,https://www.youtube.com/watch?v=NcISDw5rzac,899.24,老师
誰曾經問過了 從上週 或者是上個月已經問過了那就不給你機會問了 在過去的一個月之內 如果說在一個月之內還沒有機會問 還沒有請益然後想問的話 那今天老師就給五個人機會 誰覺得說這個下一週還在的話不問也行 那你下一週問也可以 但是說這個老師沒有強迫大家 不是說誰下一週還在的話 這一週不能問 老師沒有那樣說 而是說在過去的一個月之內 如果還沒有問過老師的話 然後想向老師請益 今天老師給五個人機會 來舉手一下 然後那我們來安排一下,https://www.youtube.com/watch?v=TJKaVLjcH9Q,3.87,老师
一會兒給你話筒 喂這樣聽得到嗎 呃 學法大概五六年了然後 平常的工作是比較用到腦筋的 那有時候就是心就是常常沒有力量 比較少去 能去覺知到自己這樣子 請老師開示謝謝,https://www.youtube.com/watch?v=TJKaVLjcH9Q,52.66,老师
對了 確實沒有怎麼覺知自己 因為你不太會覺知自己 因為你還沒有習慣於去訓練去覺知自己 大部分的時候你都是沉浸在念頭的世界中 你就是想了之後然後你沉浸在念頭世界之中 要想進步的話就多多訓練覺知自己 覺知 它不是思維也不是緊盯 也不是專注 這個 覺知自己的敵人呢 也就是迷失在念頭的世界之中 還有緊盯專注 因此從現在開始訓練覺知自己這樣子 比如說點頭一下試一試 點頭 您點一下頭 然後不斷去覺知自己說有某個東西在動,https://www.youtube.com/watch?v=TJKaVLjcH9Q,98.78,老师
觀察到嗎 這樣子當有這樣的感覺的時候 這個感覺它不是思維 對嗎 而且也不是緊盯 來然後這個把手 把手伸上來 這樣子然後放到旁邊 然後放到後面去 背手然後這樣子伸掌 伸掌合掌 不斷在後面 就這樣子不斷地在你的背後 這樣子伸掌放掌伸掌放掌 這樣不斷地 伸掌合掌做下去 觀察到嗎 當動的時候 然後感覺到身體動的時候你就會比較清爽一點 你能看得出來嗎,https://www.youtube.com/watch?v=TJKaVLjcH9Q,144.66,老师
這樣子叫做訓練覺知 這樣子它不是透過聽而得來的 它是透過不斷地訓練去覺知才可以的 因此每天呀 就不斷地訓練覺知自己 一定要思維 工作的時候就去想 就工作 因為你有職責那樣子去做 但是說從早到晚 然後就會有時段 這個身體在動 不斷地在動 但是你沒有用到思維的時候 比如說喝水 比如說老師渴了 老師動 然後訓練的話 然後稍微有一點點刻意 然後想去覺知 然後就會這樣子動 要去喝水的話這樣子手動 拿住水杯 這樣不用想的 這就訓練覺知 看這樣子把這個杯蓋子 把杯蓋拿,https://www.youtube.com/watch?v=TJKaVLjcH9Q,190.75,老师
舉起來這樣子也是動的過程 然後用手去抓住杯子也是動 然後把杯子拿起來也是在動 然後喝水也是在動 因此事實上 從早到晚 在各個姿勢 很多很多身體所處的姿勢 不管是吃飯 還是刷牙 洗澡洗臉 然後打肥皂 都是在用到身體的時刻都是 這樣子不斷覺知 訓練覺知 到了某一點 然後就能夠醒過來 就能夠進步 你能否進步 它的關鍵在於能否覺知自己 覺知自己的狀態是修行的起點,https://www.youtube.com/watch?v=TJKaVLjcH9Q,237.62,老师
如果沒有辦法覺知自己的話 那沒有辦法進步 明白了吧 所以我就是盡量地用身體動 盡量去 讓心可以去覺知然後有力量嗎 對的 你這樣不斷訓練下去之後 你的心的這個覺知自己的能力 覺知自己的力量就能夠更加多 就能夠更加地和自己在一起更加清爽 但是不可能每天都有力量 不斷地訓練下去 有的天 力量多 有的天 力量少不用擔心 有職責訓練就不斷訓練下去 謝謝老師 不好意思 我昨天因我小孩 讓大家就是聽法斷斷續續,https://www.youtube.com/watch?v=TJKaVLjcH9Q,285.31,老师
我這邊跟大家懺悔還要跟老師懺悔 老師接受這個懺悔 其他的人都接受他的懺悔嗎 大家接受  因為昨天安排五位台灣師兄問老師問題 所以跟大家說不好意思 今天就是還是這五位師兄問老師問題 那老師 這個 然後再給三個人機會不是台灣團隊的,https://www.youtube.com/watch?v=TJKaVLjcH9Q,335.14,老师
等台灣團隊五個人完了之後  老師再給三個人機會 老師好 我是以經行為日常的業處 我不知道我的修行是否正確 有沒有什麼要修正的地方 來你來走一下給老師看看吧,https://www.youtube.com/watch?v=TJKaVLjcH9Q,382.38,老师
不用看老師 你對自己感興趣比較好 先停一下 你看到心迷失去想了嗎 沒看到啊 看到心緊盯了嗎 然後只是對老師感興趣對嗎 走了之後只是一味看老師了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,433.62,老师
稍等一下 你先站一下 你先感覺一下 覺知到這個身體它存在 讓這個心啊先去覺知一下 說有這樣的一個物質它在這裡 讓心先去覺知到說 好像某一部機器 某一個機器人站在這裡 哎呦你不用看老師 對自己感興趣吧 我們大家忘記自己了 全部忘記自己了 都在看那個人了對嗎 阻止不了 因為心對這個事情感興趣 但是如果訓練到嫻熟的話 當我們迷失了一段時間我們就能夠意識到 然後就會回到我們的身體上來,https://www.youtube.com/watch?v=TJKaVLjcH9Q,479.35,老师
重新來 然後就僅僅只是聽老師講 不用看老師 老師讓你做什麼你就做什麼 第一個 先感覺到自己身體 感覺到身體它存在 讓這個身體 它在你的這個覺知範圍之內 現在然後就感覺到身體了對嗎 現在感覺到說這個身體好像是一部機器 然後讓這個身體讓這個機器啊 開始走 來走吧,https://www.youtube.com/watch?v=TJKaVLjcH9Q,525.62,老师
稍等一下 普通的情況之下走的時候 大家來聽啊 你到了這個盡頭的時候 先不要著急轉身 當你到了盡頭的時候先站一下 先不用這個 先站著覺知自己 因為你這個走的時間一長 然後就會有忘記自己的時段 如果一直在覺知自己的話 說明你在一直在緊盯 但是說沒有一直在覺知自己的話 然後稍微有一點點刻意 然後有的時候會覺知 有的時候會迷失 事實上就是這個 走的時間一長 就有機會忘記自己 當到了這個盡頭的時候 然後不用著急轉身 先站著 站著了之後呢 先感覺到說這個身體感它存在,https://www.youtube.com/watch?v=TJKaVLjcH9Q,573.71,老师
是為了讓我們的身心再次一起出現出來 然後呢這個身體它呈現在我們的覺知範圍之內 然後再轉身 然後這個轉身了之後就是正常轉 轉身了之後不用先著急走 有的時候 有的時候轉身就已經忘記自己了 因此 先站一下 轉身了之後先感覺到說 這個物質它已經存在了 然後你再走 能夠抓得住這個原則嗎 每次走的時候 當走了一段時段 如果沒有緊盯的話 它就會有機會迷失 因此到了經行到盡頭 不用著急轉身 先站著先覺知自己 讓這個感覺說這個身體感的存在 它先呈現出來了 然後你再轉身,https://www.youtube.com/watch?v=TJKaVLjcH9Q,618.71,老师
轉身就是 自然的去轉身 不用很快也不用很清晰 就是該怎麼轉身就自然的那樣去轉身 轉身的時候有可能覺知 也有可能沒有辦法覺知 你沒有辦法真正去這個掌控它 然後不用著急走 先站著先覺知到說 覺知到說這個身體它存在 先和自己在一起 這個是一個幫助 就是最開始的時候讓先幫助覺知到自己 當它能夠覺知到自己了之後 然後你再走知道嗎 走的時候 就是正常的走有的人走的比較快 有的人慢這些都不是問題 但是如果說有的人走的太快 他有可能是抓不住的 誰走的特別快的人那你就稍微慢一點,https://www.youtube.com/watch?v=TJKaVLjcH9Q,665.99,老师
但是不用說這個慢到很不自然的狀態那就走 走了之後去覺知到這個身體感的存在 時不時的感覺到 然後到了這個盡頭再停一下 感覺到說身體感它存在 然後你再轉身 轉身然後再站住 然後再感覺到是它存在 感覺到身體存在了之後 然後再讓這個身體再繼續走 你能夠抓住原則了對嗎 來重新來 來吧,https://www.youtube.com/watch?v=TJKaVLjcH9Q,712.75,老师
可以的 差不多了 已經能夠抓住原則了對嗎 你之前走 只是走了之後但是你的心啊 但是它飄走了 知道嗎 你之前你在走 但是覺知自己不怎麼有 然後這個心啊它出去了 它沒有和自己在一起 所以慢慢去訓練 然後到了某一點你就能夠進步 謝謝老師 下一位 開一下麥,https://www.youtube.com/watch?v=TJKaVLjcH9Q,788.83,老师
老師好我是聽隆波的法大概兩年多 沒有參加任何課程 那通常也是用隆波的方法 大概是又經行又唸經 念誦念啊 比如說呼吸的話 像我做打坐的時候會用吸佛呼陀 那如果是經行的話 我會念誦佛陀佛陀這樣子 那我發現像我如果打坐的話我覺得比較昏沉 那我喜歡經行 可是 我覺得自己的禪定力比較不足 那我不知道如何來改善自己 請老師指導,https://www.youtube.com/watch?v=TJKaVLjcH9Q,834.9,老师
對你來講 已經能夠有一點覺知到自己 只不過呢 還不是非常頻繁 因此呢要不斷的慢慢的去訓練它 要去觀察一個點 就是說 在固定形式裡面 您所修的每一樣 深深的在心底深處 有想要想讓心好心快樂嗎 心寧靜如果說有欲望 想讓心好或者想讓心寧靜的話 你的這個常態就會是引領心 在你做的時候 這個觀察的方法就是在你睡覺的時候 睡著的時候 在那一刻我沒有在刻意在修行,https://www.youtube.com/watch?v=TJKaVLjcH9Q,916.07,老师
一旦醒過來的時候 一下子因為想修行啊 然後心 它怎麼做的 然後你有一天就能夠看到說 它就會造作出某個東西出來 在剛醒的那一刻 然後老師推測說 一旦醒過來的時候 一旦想到修行的時候 心它可能就會過來 然後想讓它寧靜 這一點是供您去觀測的點 這個一定要去及時知道 不應該做 但要及時的知道 否則的話就會習慣 因為一旦醒過來一旦想到修行的時候 第一個是做的就是這樣子把心讓它寧靜 然後就會沉浸進去 然後你就會覺得說這個方法很好 當一旦這樣子沉浸了之後就會昏昏沉沉 一天到晚都是這樣 還有不久你就可以看到說,https://www.youtube.com/watch?v=TJKaVLjcH9Q,962.3,老师
當它一把心這樣子引領過來讓它寧靜的時候 一旦知道它就能醒過來 要去及時的知道心它的造作 及時的知道它心它這樣子症狀 讓它想去寧靜的症狀 然後就會好轉 走的時候 已經更加能夠更多的覺知自己了 因為它比較清爽能夠更多刺激覺性 因此原則呢 就是 老師讓您去觀察 心它的一個症狀 當醒過來的時候 剛剛醒的時候還沒想著說自己是一個修行人的時候 但是剛醒的時候 然後就立刻就會想去修行了一旦想到修行 它心做了什麼 去及時的識破 它那個動作舉止,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1009.12,老师
那個是讓心昏沉的一個舉止和動作 第二個就是一定要不斷的去提醒自己說 我們去訓練是為了讓心覺知 讓覺知自己的狀態生起 不是訓練讓快樂 或者寧靜 寧靜它是一個附帶品 當應該寧靜的時候 心它能夠自行寧靜下來 不用去幫助它寧靜 明白了嗎 你 謝謝老師 老師好 啊 我是怕老師的那一個人哈哈哈 所以在要來泰國之前的話,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1055.11,老师
我就開始一直比較認真在做功課 那想請老師幫我檢查我的功課 我的作業 那我最近在泰國這段時間我感覺到 自己的修行覺知上會比較有力量的 嗯請老師檢查謝謝 更加的比之前覺知自己更多了 之前是透過思維不斷的在修行 現在呢已經可以覺知到自己,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1101.7,老师
然後慢慢的去忍耐的去訓練 訓練 每天都要去訓練 就會發現說有的天呢覺知自己比較容易 有的天比較難 沒關係的 不斷的訓練下去吧 習慣於覺知自己這樣的力量 它就會慢慢的增加 你是一個非常非常心急的人 心急是不行的 你看一起來的朋友們問一問是不是這個人是不是心很急呀 不是說僅僅只是普通的心急 是非常急 觀察到了嗎 他就是 然後說沒幾句話就好像 然後這個這個油已經潑到熱鍋裡了 然後立刻就 著起來了,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1147.98,老师
為什麼會是那樣的 因為在過去的日子裡面 非常想好 想好 然後非常喜歡去控制心 非常喜歡強迫強制心 心非常的緊繃 深處的心非常的壓力山大 非常的緊繃啊 其實心它本身呢 它沒有快樂 沒有快樂 是由於非常喜歡去鎮壓它 當你去鎮壓了心之後 他沒有快樂的 誰過來之後 然後就會有 然後這樣的 他就會立刻的減輕 因此他就會這個爆炸 因為有不快樂和不快樂相遇 因此 不用去鎮壓它 說 不要去鎮壓它也不完全對 怎麼說比較好,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1197.87,老师
當你去控制它 去控制它的時候 去及時的知道 當它最開始的時候 是當它最開始鬆脫出來的時候 最開始的階段大家一定要非常小心 它有可能會打你一下 一定要給它機會讓它能夠去 調整一下自己 沒有誰不想好的 沒有誰 想一直害怕 它是心的一個慣性 而且它有自己的這個原因 他非常強烈的鎮壓自己的話 他內心是完全沒有快樂的 當他沒有快樂的話 有什麼刺激的話 一下子它就會很容易著火,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1243.35,老师
它就會爆炸 所以在最開始調整自己的時候 然後意識到說喜歡去鎮壓自己 喜歡控制自己 一旦及時的知道話 然後這樣的症狀它就會減少 但是當它最開始最開始的階段 然後你就會振幅比較大 振幅比較大 這一點呢 一定要勇敢的 一定要 勇敢 如果你害怕的話 不敢面對 自己的話 真實的自己的話 然後你就會卡在這樣的陷阱裡面 一直是這樣子的 老師最近的話 它這個心 這邊的話會突然間好像一塊 不不知道什麼東西會壓住,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1288.42,老师
然後呢 瞬間它就不見了 那它這個部分好像呈現在一種緊盯和 呵護的狀態 是不是 對的 事實上 在之前 你比 非常非常強烈的鎮壓自己 一直不斷在鎮壓自己 在控制自己 你在心裡面的苦 非常的煎熬 非常的苦 但是 然後你現在開始會覺知自己 然 後這種振幅的力量有所減輕 你的心的症狀 比之前要更加清涼寧靜 但是非常快的生氣的這樣 因為你是一個非常容易生氣的人,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1334.55,老师
這個阻止不了 每個人 我們每個人 所累積的 每一個人 每天所呈現出來的現在都是每一生每一世 包括好 包括壞 就在我們自己這個包圍 包含著這個人他累積了什麼 他是嗔心型的人 非常煩躁不安 他是積累的 他積累的是什麼 積累的想好 因為他想好 他就會去壓制自己 他非常喜歡去做功德 然後他也累積了這方面 他非常喜歡做功德 他還累積了一定要作為一個領導 他累積這方面 因此他一定會領導大家做這個 做那個 這個是阻止不了的 作為我們來講每一個人不是偶然的 我們所呈現出來的 都是我們自己全部訓練過來的,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1381.22,老师
因此對於我們自己來講 都會有好的點 而且有不好的點 好的點 我們就會把它發揚下去 不好的 我們及時的不斷的去知道 越來越多的知道 越來越多的知道之後 不好的 我們所累積 它的力量 它的威力 它就會不斷的減輕減輕 心就會更加的清涼平靜 一定要互相給對方機會 給對方機會 有的時候我們見到自己的朋友 然後比如說他的心情不好 有的時候他煩躁我們接受不了 覺得說他不應該這樣 他不應該那樣 我們大家看不出來 事實上我們大家每個人都有不好的點 沒有一任何一個人是全部都是優點的 而且沒有一個人全部都是缺點 知道嗎 因此當我們看的時候,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1427.87,老师
我們要看到別人的優點 而且要不斷的去及時知道自己的心 然後要看到自己從消極的角度去看到別人 有嗎 非常喜歡從消極的角度看別人 你有沒有 老師在問您 現在比較好 不會啦 現在已經比之前好了很多 是這樣的 我們大家去觀察一下我們自己 大家每個人的心 它是這樣子的 每個人的心 它就會有某些症狀 它的特性 這個老師給大家是一個觀測點 誰能看就看 看不出來沒關係 我們大家的心啊 有的時候 有的人它就會是心 然後 它就不相信任何人,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1474.9,老师
看到誰全部都是敵人 然後全部這樣 把自己包圍起來 保護起來 然後這樣的話 他有很少的朋友 有的人呢 見到誰都 哦呵 都這樣來趕快擁抱一下全部都是朋友 這樣的話就全部都是朋友有很多的朋友 有的人 心比較中立 我們大家能夠觀察到嗎 能夠感覺到嗎 然後對於我們自己來講 我們自己每個人和每個人來講 對於每個人的感覺是不一樣的 見到這個人的時候 嗯 樹一道牆 然後全部都給包起來 和這個人 這個是我們大家 這個熟悉或者友好的程度不多 或者另外一個人非常友好 所以我們這個心吶,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1520.42,老师
對於每個人的姿態都是不一樣的 有的人覺得說 這個人看起來 原來這個是好像自己的母親 長得很像 你看到了之後 然後心就有這種友好的感覺生起 覺得這個人見到了之後 怎麼好像自己曾經這個讓自己傷心的 之前的對象 一看到了之後心就會覺得說 這個心它的友好的感覺 它是不一樣的 程度是不一樣的 一個人就是我們自己 我們對於每個人的感覺是不一樣的 對於每個人的友好的程度是不一樣的 有的人就會感覺到說 要非常小心這個人 我就是不相信他 有的人見了之後覺得說可以放心 可以信的過,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1565.94,老师
然後敢讓他靠近 有的人呢 他就很容易和很多的人都成為朋友 那樣的人他就會有快樂 他就會感覺比較是一種朋友般的感覺 然後從積極的角度看世界 心它比較放鬆 有的人他的心的常態 是100個人的感覺 只有兩個人是自己的丈夫和自己的孩子是朋友 其他的人全部都是敵人 那這樣的話就會有很多的苦 所以說友好感是可以幫助的 這也沒辦法幫助到大家 因為是都是一路累積過來的 有的人呢 他經過很多的苦 經歷過很多的苦 他他 他被騙過在生意上 他失過戀,https://www.youtube.com/watch?v=TJKaVLjcH9Q,1611.94,老师
