text,video_url,start_time_seconds,speaker
รู้เกิดสติรู้ทัน กิเลสจะทำผิดศีลไม่มี ทางใช้ตัวเองไปเรื่อย ฟุ้ง ซ่าน  mind ความสนุกสนานทางโลก about  fun  in   the  world อยากฟัง You  want  to  watch   movies  you  wan  listen  to  music   you  wan  eat  wanna  go  have  a  chat   with  friends  be  mindful  ใจก็ไม่ไหลไปในกาม กามฉันทะ,https://www.youtube.com/watch?v=sGk8oVyePk4,722.68,Ajahn
มีโทสะคิดถึงคนนี้แล้ว ก็ mindful ให้ความพยาบาทเกลียดชังความ อะไรเกิด ขึ้นพยาพาทะ กามฉันทะมีสติรู้ก็ดับ พยามันก็ดับ  a รำคาญเมื่อไหร่จะ สus ir  notif  จิตฟุ้งซ่านให้รู้ว่าฟุ้งซ่าน When  the   mind  is  just ให้รู้ว่าอยากหาย you   want  to  be  calm  and  quiet ว่าจิต,https://www.youtube.com/watch?v=sGk8oVyePk4,768.12,Ajahn
ฟุ้ง ซ่านความฟุ้งซ่าน ดับความฟุสั้นดูไปก็ไม่ดับ ให้สังเกตลึกลง ไปดับ จิตของเราไม่เป็นกลาง คิดเข้าไป อีก  mind ความรักหงุดหงิดจิตใจไป ด้วยตัวที่ 3 ความ,https://www.youtube.com/watch?v=sGk8oVyePk4,813.12,Ajahn
ถ้าใจเราเกิดความลังเลสงสัย วิจิตฉาบางคนแบบความลังเลสงสัยเงี้ย So   it's  the สงสัย ว่า uncertainty  ถ้าขับรถต่อไปมันจะไปที่ไหนอันนี้ไม่ใช่ นะแอบไปคบคนอื่นหรือเปล่าอันนี้  mindfriend  ใน be  un   about  as  person  you  always จริงบาง,https://www.youtube.com/watch?v=sGk8oVyePk4,861.92,Ajahn
ครั้ง โอเคเจ้า may่นรกสวรรค์ นรกอยู่ใน ใจจริงๆไม่มีจริงๆไม่มี  paradell เข้าใจว่าตัว เองจะรู้จะ เห็น actually  just  don't รู้เห็นนะก็ จะรู้ เนี่ยบางทีเราฟังพระ ไปมี นรก  list  and ,https://www.youtube.com/watch?v=sGk8oVyePk4,908.32,Ajahn
เชื่อครู บาหลวงพ่อ หลวงพ่อฤาษีลิงดำ anyone  him มี 1  คนนานนั้นถ้าไม่แก่ไม่เจอหรอก He  pass   long  time  ago  unless  you  old   enough  you  would  be  able   to ให้ไปดูนะ So  he  people นรกดู สวรรค์อะไร gove  hell  and  heaven มี ประโยชน์ อะไร กลัวนี่เป็นอุบายของท่านนะ พอไปรู้ไปเห็นด้วยตัวเองก็เชื่อเลย โเป็นผู้ชent,https://www.youtube.com/watch?v=sGk8oVyePk4,955.12,Ajahn
เดี๋ยว โสถุชนลังเล สงสัยลังเลสงสัย อาจจะรู้นะว่ามันมีจริง ๆเวลาจิตเราเกิดกามราคะเงี้ So  when  you   have  the  sensual  desire  as  a  late   person  usually  mon  can  do  this   but  when  you  are  late  person แล้ว เราไป desire เราไปนเราจะรู้เลยว่า  enjoy สุขนักหนา แรง how ,https://www.youtube.com/watch?v=sGk8oVyePk4,1026.04,Ajahn
 much   mind  energy  the  mind  will  become   scattered  the  mind  will  become  หรือเราปฏิบัติ เราโกรธใครรุนแรงขึ้นมามีโทสะรุนแรงขึ้น มานะไปด่า So  when  you  angry  and  you   go  some เราเห็นจิตเราสร้าง you  will   know  that  the ชาติหน้าไม่ต้องรอเมื่อ ไหร่นะถ้าสติเรา เร็วทุกบาปอกุศลนะจิตเราเศร้าหมองเรียบ ร้อยไปแล้ว Every  time เพราะว่าบาป อกุศลดีนะจิตเศร้าหมอง สติปัญญาไม่พองก็ไม่รู้ทำบาปหน้าตาเฉยไม่ รู้ว่าจะเศร้าหมองอยู่,https://www.youtube.com/watch?v=sGk8oVyePk4,1072.68,Ajahn
 Don't  even  know  that  the  mind  is   actually หมดความลังเลสงสัยในพระรัตนตร นะเต็มที่ if  you  practicing  you  will   no  longer  have   any  longer  anys  ตัวนี้ต้อง ระ person  it  comes  and   goes  how  to  help   your  friend  ช่วงบางช่วงจิตเราเสื่อมศรัทธาเพื่อนเรา ยังมีศรัทธา ต้น เราช่วงนี้เราขี้ เกียจ,https://www.youtube.com/watch?v=sGk8oVyePk4,1119.08,Ajahn
laกิ ใหม่พอมีศรัทธา เกิดอะไร เงี้ยกยาณมิตร นะในการทำก็ จะโดดๆบางทีท้อแท้ When  you  practice   all  on  your  own  discourag  and   your  some  people ความทุกข์ หนักกลับมาภาวนา ก็ยัง มีภาวนา นะตั้งแต่แรก,https://www.youtube.com/watch?v=sGk8oVyePk4,1180.6,Ajahn
เลยที่หลวงปู่  together อาจารย์แต่ละคราว วัดอยู่ บนกระตุ้นเตือนซึ่งกันและ กัน เก็ต้อง ขยาย  about  กัลยาณมิตรนะดูให้ดี ประเด็นที่นู้นไป,https://www.youtube.com/watch?v=sGk8oVyePk4,1230.28,Ajahn
ที่ไม่ ใช่นะ ชวนกันสนุกเฮฮาบอกโอยไปทำ บุญ and  make เดี๋ก็ปล่อยไก่จะปล่อยไก คนจีนแปลไม่ ออก  understand ชีวิตมีเวลา มากมีเวลาไม่มากการภาวนา You  don't  have   much   time  initially  it  takes   time  of   he  came  to  see ,https://www.youtube.com/watch?v=sGk8oVyePk4,1278.28,Ajahn
ทำไม่ได้ เลิกมาหาน่ะกำลังจะ สอบเยอะเรียนไม่ได้เรื่องเลยเมื่อ วานปีนะก็เพิ่งจะขึ้นมา นะ finally  after  many  years  he   became  awake  so  he  said  he  went   to  do  the  sitting  meditation  he   studied  but  he  never  pr จิตมัน ก็ไปนั่ง สมาสมาธินิว สติถ้าเกิดมีสติรู้เข้าไปพยายาม,https://www.youtube.com/watch?v=sGk8oVyePk4,1325.24,Ajahn
ปาทะรู้เข้าไป รู้เกิดรู้ว่าพยาบาทแล้วไม่ชอบให้รู้ไม่ ชอบด้วยนะมีกรรมฉันทะ สติรู้ว่ากฉันทะนะแล้วมันไม่หายให้รู้ลง ไปอีกไม่ชอบอีกนะให้ รู้ ด้วย นะเนี่ยทำสมาธิ ถ้าทำสมาธิไม่เป็นอาสร รู้ สงสัยให้ รู้สงสัยว่าเอ๊ะพระองค์เนี้ยเป็นพระไม่ดี,https://www.youtube.com/watch?v=sGk8oVyePk4,1372.28,Ajahn
อันนี้ไม่ใช่พระ รัตนตรัย  bad พระโสดาบันมันจะมี อย่าง เงี้ เป็นอันนี้ไม่ใช่ นะตรงนั้นฟุ้ง ซ่านเนี่ยพอ นิวรจะมี นิวรณ์จะดับถ้ามันไม่ดับให้รู้ทันลงไปอีก ถึงใจที่ชอบใจที่ไม่ชอบ So  become  aware   of  the  mind  of  ไม่ ดำ,https://www.youtube.com/watch?v=sGk8oVyePk4,1422.0,Ajahn
สติแน่ นอนจิตใจไม่มี เรื่อง energy  most  people จิตแล้วก็มี กำลังบางวันจิตแล้วก็ energy   ander ไม่มีกำลังทำงานต่อจิต  contin กำลังนะ force  en หลวงพ่อก็สอน พระ ในหน้าต่างหลวงพ่อตอนเย็นพระจะมีเวียนทำ ความสะอาดที่คุณ All  the  mon  have  to ,https://www.youtube.com/watch?v=sGk8oVyePk4,1468.24,Ajahn
 clean  my จิตไม่มีแรง จิต wasing  energy บอก ฉีดไม่ใช่ I  told  him  could  you  see   that  you  dislik  the  mind  have   enermous  about  the  energy   will  so  easy แต่กับพวกเราทำไมมัน with   you  guys  so   hard  I  felt  that  it's  so  hard   for  you  guys  that  it  sounds  so   simple  and ,https://www.youtube.com/watch?v=sGk8oVyePk4,1513.92,Ajahn
 Anyone  here  had  learn  how  to  ride   a  bike.  Initially  was  it  hard?   PR เพราะงั้นเวลา 5 ตัวนี้ เกิดอิจฉาความสสัยในพระรัตนตรัย ความเสื่อมซึมนะเกิดขึ้น เวลาสภาวะไม่,https://www.youtube.com/watch?v=sGk8oVyePk4,1559.44,Ajahn
อยู่ นิวรทำฌานไม่เป็นใช้สติ  useful   mind ที่ตั้งมั่น เป็น andิเสมีจิตเป็นกิเลส So  if  you   dislike  or  like  them  become  aware   of  it  ตั้งมั่นขึ้นมา ไม่ยากอีกแล้วคำว่าไม่ ยากหลวงพ่อนะมันไม่ใช่ติดปากนะ This  word ,https://www.youtube.com/watch?v=sGk8oVyePk4,1609.52,Ajahn
 is  something  that  is  really  really   stuck  in  my  mind  and  I  didn't   feel  that  it wasนาแต่เด็กรู้สึกมัน ไม่ ยากไม่ เคยเป็นยัง ไงขนาน ต้องกิเลสมันนำหน้าไป แล้วภาวนาง่าย นะบอก ให้เพ่ง ใจรู้สึก,https://www.youtube.com/watch?v=sGk8oVyePk4,1656.32,Ajahn
ให้นั่ง สมีทำเลย นะก็ไม่ รู้เห็นครูบาอาจารย์ เกิดคำ ว่าเกิดความ word  in  my   mind  ในความยินดี เกิดปีติเพื่อจะ เกิดความ สุข aware   and  this  will ความสุขสมาธิก็เกิด So ,https://www.youtube.com/watch?v=sGk8oVyePk4,1710.24,Ajahn
 when  you  happiness  เวลา เourแค่ น้าปราโมทย์ขึ้นมันเริ่มมี ความขึ้นมา You  feel  good แล้วก็ปีติ มันเกิด สุขเกิดขึ้นสมาธิเกิด ขึ้นเข้าไป หาจิตเรียบร้อย and  then  the  moment   you  walk  into  the  master ,https://www.youtube.com/watch?v=sGk8oVyePk4,1759.76,Ajahn
ท่านตั้งมั่นเดินดวง the  mind  is  up   and  stable ถ้าเรายินดีในพระรัตน ปราโมทย์ในชื่อหลวงพ่อนะเป็นต้นทางจะ ไปยินดี พระ รัตนตรัยในพระ รัตนตรัยแทน อย่างเวลาเราฟังธรรมเรารู้สึกไม่มีความ สุข ความสุขเกิดขึ้น When  the  happiness   arise มันมีปีติเล็กๆมีความสุข รู้สึกมจิตใจเราตั้งมากับ,https://www.youtube.com/watch?v=sGk8oVyePk4,1806.08,Ajahn
ตัวความปราโมทย์ใน ธรรมะคือ ความตั้งอกตั้งใจฟังด้วย ร่าง ชายจิตใจเราจะ เปิด ประมืปีติ เมื่อจิตเรามีความ สุข  and มีความ สุขเจริญ ปัญญาจิตเรามีสมาธิที่แท้จริงเกิดขึ้น you ,https://www.youtube.com/watch?v=sGk8oVyePk4,1855.36,Ajahn
 have สมาธิขันธ์จะแยก อัตนนิดเดียวแยก เริ่มเพ่งแล้วรู้ สึกพยายาม แยกเฉยๆอึดอัด จน กระทั่งจิตมันทรงสมาธิตั้ง มั่นไม่ได้บังคับให้ตั้งนะตั้งของมันเอง อย่างพวกเรามีการฟังธรรมมี เพียงสมาธิตามมาทัน ทีจะมีสมาธิสติรู้ลงใน mind ว่า,https://www.youtube.com/watch?v=sGk8oVyePk4,1901.2,Ajahn
mindา เห็นรู้สัง สมาธิ นะ kind  of  พอแยกขันธ์ได้แล้วต่อ ไปวิปัสสนานะ agregation  separation  the   aggregate  separation ที่เป็น วิปัสสนาแยก วิปัสสนา,https://www.youtube.com/watch?v=sGk8oVyePk4,1949.88,Ajahn
วิปัสสนา ตาจะเห็น ที่แต่ละคน ไม่  character   unt แต่คิดแล้ว กได้สมาธิ เวลาอยู่เฉย ๆหายใจเพราะหลวงพ่อทำมาตั้ง แต่จิตมี,https://www.youtube.com/watch?v=sGk8oVyePk4,1996.6,Ajahn
ปราโมทย์ when  I  observe  my  breath   my  mind  is  pleased ใน ความ pleasure. รู้ว่า มีอะไรดีความ ทีแรกเราก็รู้จักความสงบของ ต่อไป เราที่เกิดจาก การ สดation cultivation  the  ultimate สิ่ง นะ is นิพพาน สงบไม่ใช่สงบ ธรรมดาเป็น จากการที่จิตพ้นจากความปรุง,https://www.youtube.com/watch?v=sGk8oVyePk4,2042.24,Ajahn
แต่งดีไม่ชั่วดีไม่ ชั่วสงบ ที่เรานั่ง สมาธิอันนี้เป็น สิแต่ง ด้วยการ นั่ง หรือ contemplate  about  เรื่อย  mind นั้นก็ยังเป็นความสมาจาก นี่ถ้าเรารู้ทัน,https://www.youtube.com/watch?v=sGk8oVyePk4,2091.92,Ajahn
ความทุกข์เกิด ทุกข์จิต จิตไม่มี อิสทั้งหลายเป็น ทุกข์ห้ามก็ไม่ได้ไม่ได้ไปเกลียดมัน นะจากความปรุง แต่งความแต่งให้เข้าถึง ความนิพพานคือความสงบที่พ้นจาก แต่ง ความ,https://www.youtube.com/watch?v=sGk8oVyePk4,2137.16,Ajahn
ปลูกต้องปลูกแต่งก่อน ปลูกบาปอกุศล ตั้งใจถือศีลเอาไว้ให้ ศีล สมาธิกุศลนะยังเป็น ความสุขอะไรเความสุข ก็เป็นความสุขที่แต่งขึ้นมาทำ สมาธิความสงบอันนี้ เกิดความสุขจากการเจริญ ให้รู้ไปเรื่อยๆ,https://www.youtube.com/watch?v=sGk8oVyePk4,2182.16,Ajahn
"ยินดีพอใจพยายามไปแต่งมันอีก When  you   not  really  aware  of  it,  you  feel   satisfied  and  you  try  to  fabricate   it  and  then  you  want  to  do  it   again  because  you  feel  the   happiness  from  it  because  you  know   that  is  some  sort  of   fabrication  some  sort  of  another   fabrication อย่าไปเชื่อ มีสติไม่มี ความแข็ง แรง ข้ออดทนฝืนใจไม่ทำ ก่อนตัวเองบ่อย",https://www.youtube.com/watch?v=sGk8oVyePk4,2228.36,Ajahn
ๆสติเราเข้ม แข็งกิเลสอะไรเกิดทาน สมที่ ว่ามีความยิน ดีนะจิต มีสมาธิ happiness  from   the งั้นถ้าทำเป็นนะอะไร ง่ายจริง  beces  noting ทำความสงบนะ So  when  you   have ให้ทำความสงบนะ เห็น observe  the อย่างเงี้ลมพัดแล้ว,https://www.youtube.com/watch?v=sGk8oVyePk4,2274.16,Ajahn
สบายใจ ม เกิดหลวงพ่อเอาเทียนมา อะไร วะ ธรมชาไหว สงบนะสงบแล้วไฟแล้วหายไป สว่างขึ้น,https://www.youtube.com/watch?v=sGk8oVyePk4,2322.6,Ajahn
บ้านอยู่ริม คลอง house ว่าง ๆ แต่อายุ 12 ปี I  was  12  years  old   and  we  moved   then  we  mov  to  live  in  the  in   the  in  the   in  the  farm  แต่น้ำมัน สว่างขึ้นมา นะสุข เห็นแล้วฟิ้วๆเนี่ย นะมี,https://www.youtube.com/watch?v=sGk8oVyePk4,2371.28,Ajahn
ลมเป็นลูกใหญ่ๆมาทั้งกระดานอย่างเงี้นะ มันเป็นลูกเล็กๆก็มี [เพลง] เห็นอนี่ก็เกิดจากลม แสงสว่างก็เกิดขึ้นนเป็นกสินลม นะสีเขียว จิต สงบจิตสงบได้นะอแล้วถ้าเห็นสีเขียว could   become นะติดติดตาก่อนแล้วทำติดที่ใจ  When  you  see  this  image  of  the   green  leaves  moving สุดท้าย and  then ,https://www.youtube.com/watch?v=sGk8oVyePk4,2416.84,Ajahn
 it  becomes  to  the  mind  it  becomes   clear  and   bright นึกถึงพระ พุทธเจ้ามีปีติมีความสุขมี ปราโมทย์มีความสุข พิจารณาหมวดใด แล้ว สเข้าใจ นะไม่เห็นจะยากจับอะไรเข้าไปนะมันก็เป็น สมาธิได้หมดเลย เห็นขี้หมา นะสี สแยกแยแยกแน้ำส่วนหนี,https://www.youtube.com/watch?v=sGk8oVyePk4,2464.16,Ajahn
ฝึกนะ แล้วไม่ได้แกง ทำอะไรก็ได้หมดเลย You  know  that  is   actually  simple  I'm  noting  you   whatever  you  do  this  is  the  ninja   trick  you  know  ninjas  ninja กันบอก ว่าทุกสิ่ง teach  one  another ใช้เป็น อาวุธได้ ถ้าเราสติเป็นอาวุธ เอามาทำกรรมฐาน ได้แต่บาง อย่าง งั้น สมถะสมาธิ,https://www.youtube.com/watch?v=sGk8oVyePk4,2514.08,Ajahn
ไม่  see ต่าง ๆ form  of  I  don't  see  already  a   wisdom  cultivation   there  you  animal  no   human แต่ว่าว่างเปล่า  Empt ที่โลก จักวรroundเดียวกัน just  ร่างกายเรา the  body กับโลกข้างนอกกับ จักรวรร จิตใจนี้ก็เป็นของโลกของจคืนไปหมด,https://www.youtube.com/watch?v=sGk8oVyePk4,2570.16,Ajahn
มัน ว่าง back  to   the สนุกการปฏิบัติ ธรรมขณะที่พวก เราไม่เห็นเหนื่อยยากลำบาก ถ้าเห็นสรุปเลยนะ ได้เห็นสิ่งที่ไม่ได้รู้สิ่งที่ ไม่ใช่เข้า ใจสนุกจริง,https://www.youtube.com/watch?v=sGk8oVyePk4,2619.4,Ajahn
ๆ mindful   body  and  become  aware  of  your  can   you  follow  what  I  today  รู้เรื่องทุกคนน่ะ เวลาฟังธรรมนะถ้าทำใจครูบา อาจารย์ทุกคนว่าเรารู้ เรื่องวันเนี้หลวงพ่อจะจง สอนฟังคำภาคปริยัติ  the ,https://www.youtube.com/watch?v=sGk8oVyePk4,2665.28,Ajahn
 mind ธมันไม่เข้ามาที่ใจ  mind อยู่ที่ get  into  the  mind  it   won  be  be  able  to  help  you  get   rid  of  the  def  because  defment   arise  in  the  mind  number  one  1  ใช้การขยับนิ้วมือ ว่าจิตออก นอกบาง ครั้งหน้าไป ทำยังไม่พอทำไป ครูบาอาจารย์ให้ เคยการปฏิบัติธรรมกันทั้งชีวิตนะ used  to ,https://www.youtube.com/watch?v=sGk8oVyePk4,2712.6,Ajahn
 say  that  the  practice  takes  a   life ท่านยังปฏิบัติเลย Even  without  ไม่ใช่ไม่ปฏิance he  would  still   continue  ทำ for  you  guys  have  to  continue  เดินมานี่ใช้ได้ that  means  you  are   already  on  the  right  path  number   1 อ่ะก็อย่าลบนะ number  one  don't  be   greedy มันเจือโลภมันอยากได้ผลเร็วๆ The   mind  is  greedy  wanting  to  have   results คุย ประสาท people บอกอยากได้พระโสดาบันเป็น พระโสดาบันนะมันจะทำผิดศีลให้สบายใจเลย กลัว,https://www.youtube.com/watch?v=sGk8oVyePk4,2759.24,Ajahn
 anymore.  Has  anyone  been?  Don't  r  แป๊บนึงเบอร์ 1 ตรงนี้ผิด นะ try  to   gather ใจเมื่อไหร่ดึง  number  two เบอร์ 2 ในรูปแบบสวดมนต์และ ดู ลง อยู่ แต่รูปแบบจะ ติดคำแนะนำ จากรู้สึกร่างกาย the  body รู้สึกร่าง กายแต่เวลารู้สึกเนี่ยไปแบบนั้น Don't ,https://www.youtube.com/watch?v=sGk8oVyePk4,2817.84,Ajahn
" send  your  mind  out  like  that   observe  with  the  mind   normal  mind  is  normal  try  to  make   the  mind  blur เป็นคนธรรมดาถอนจิต Come   back  to  normal.  Come  back  out   more นิดนึง A  little  further. ลืมตา ซิ Open  your  eyes ปฏิบัติได้เฉพาะตอน หลับตานี่ยังไม่เก่งนะ If  you  can   practice  only  when  you  close  your   eyes,  you  have  to  be  able  to   open  your  eyes  or  close  your   eyes.  เป็นภพภพหนึ นะภพอันนี้ขึ้นมา แล้วคิดว่านี่คือการ ปฏิบัติอยู่ในภพที่เรา สร้างอย่างนี้คนขึ้นดูเป็น",https://www.youtube.com/watch?v=sGk8oVyePk4,2866.56,Ajahn
ถ้าอยู่ใกล้ๆหลวงพ่อนะตบหัวทีเดียวหลุด เลย เห็นมั้  Don't เวลาที่ภาวนาเวลาที่รวมของ เองมาแล้วจะให้ จิตทำด้วย โลภะแล้วทำกรรมฐานไป by สงบก็ช่างไม่สงบ ก็ช่างใจกล้าๆ ถ้าอยากสง  Be  brave  if  you  have  the  desire   to  be  calm  you  won  get  it.  Be   brave  you  going  back  to  the  spot   you  to  do  this. มันรู้สึกที่ร่างกาย,https://www.youtube.com/watch?v=sGk8oVyePk4,2916.0,Ajahn
"รู้ สึกไปดู with  the รู้สึกเดินไม่ the   body  with  the  normal  mind  don't   send  the  mind  out  to  observe  it.  ให้รู้สึกว่าร่าง กาย doing  this  I  just  feel  that   the  body  moving.  I  don't  have  to   stare  at  my ถูก No,  that's  not   right.  Just  feel  it. ส่งจิตไป  Don't  send  your  mind  out ติดสมาธิ นะ Number  two ติดสมถะ You  have  the  ถอยให้ได้ รู้สึกร่าง กาย mindre  เอออย่างนี้ค่อยดูได้หน่อยอาจจะแก้พวกติด ได้สักคนนะเหนื่อย When  you  guys  so ",https://www.youtube.com/watch?v=sGk8oVyePk4,2963.72,Ajahn
 hard  to  help  you  guys.  I  need  a   short  break.  เบอร์ 3  Number  three เบอร์ 3 เคยกิเลส แรงฟุ้ง ซ่านเจ้า โทสะเริ่มเห็นว่าความ คิด อนัตตาวันใช้พุทโ กายเคลื่อนไหวเปลี่ยน แปลง จิต,https://www.youtube.com/watch?v=sGk8oVyePk4,3009.44,Ajahn
ปัญญา วิปัสสนา what  you  do  is  already   good  what  you  done  is  good เห็น ร่างกายว่าย you  see ร่างกาย the  body   is  moving ตัวนั่นแหละ the  body ได้ รู้จิตรู้จิตไม่ได้รู้สึกกาย minds  other  ความ สงบทำต่อไปนะทำได้ ดีมีลูก ศิษย์หน่อย  When  you  have  when  I  have  a   student  like  this  easy  for ไปส่ง การบ้าน I  used  to  go   see นะ,https://www.youtube.com/watch?v=sGk8oVyePk4,3057.2,Ajahn
